CustomerID,recency,frequency,monetary,avg_basket,product_diversity,return_rate
C00105,122.06136212008919,19.824374746018666,1409.1855004882266,71.083477715797,46.0758692724166,0.11835312313653264
C00106,22.412966556879056,25.496317201512085,19826.128042937686,777.6075221468408,120.3321415349601,0.021163184892104888
C00107,211.02624952574138,5.10252971929302,527.5027099372296,103.38062470125458,8.807153792809522,0.20643126843640539
C00108,319.1146186195916,1.2526799432502886,446.40629670683967,356.3610155268899,11.094589852258586,0.36702941051318594
C00109,43.39507667657375,11.343272631601412,1353.9521411266367,119.36168556459084,63.96099922197167,0.1203835148288553
C00110,14.65424160760417,37.69256508271573,13925.723354528705,369.4554436390553,261.61824713671757,0.02247171087713241
C00111,89.78224066313982,12.48706208351868,1949.9564636043262,156.15814597238358,100.10590206330417,0.0660710331142857
C00112,138.34335662612108,8.482178871541644,2215.4429296613357,261.1879522010925,70.96136924993469,0.10369552990498497
C00113,47.96233645246973,8.692312059997281,1528.3011423899243,175.82216697250078,113.21107229960793,0.10872167814138056
C00114,293.74761296307514,4.872086022846662,777.0939377941907,159.4992235666952,11.037520209150697,0.24806950556309681
C00115,243.67743225222367,4.109310153271703,440.0539341961161,107.08705787168658,26.85405360993991,0.31657668597001687
C00116,335.391918635577,2.228498714974905,217.6927406570352,97.68582732141562,35.92467851067849,0.20109572643354867
C00117,20.312104253422053,43.603035814332365,16085.282764715912,368.90281752878917,276.11622750531683,0.06996601118844574
C00118,158.40378418222355,13.58599996602869,2409.644455145485,177.3623186493976,50.33090653585626,0.14279257624076142
C00119,45.479474252404735,15.62649551567694,1898.449879517712,121.489164196357,87.69915276383463,0.11015676648954159
C00120,12.746929176043317,51.804593559323436,11171.929812069618,215.6551966627479,217.9004013014416,0.01962071784185677
C00121,20.816981267404955,40.25319726482532,19985.67568758782,496.4990869197866,208.01773990547372,0.07934195807429686
C00122,237.154314907415,3.6106254645157545,214.6846941515685,59.459142539549255,23.065818555589534,0.1949824433802182
C00123,120.89731610717614,13.450148140427231,3384.181687408011,251.60925010455057,70.47522784389074,0.0947039404307261
C00124,33.858742899357146,24.739143088681654,7065.648154603197,285.6060183360104,279.8427044482982,0.027392294144850293
C00125,41.70528520857908,28.096183725028734,15286.501847744203,544.0775159128331,130.1920965149772,0.029700210967062175
C00126,55.38184878193648,16.529138420263155,3551.0082341010625,214.83323230857957,64.5641532770007,0.13210256634981077
C00127,257.36614974792406,5.803131428144163,98.71008440745771,17.009796457259476,5.8335841231942345,0.15145720133318372
C00128,47.28486215222941,16.724130871536264,2601.8320062413263,155.5735258368212,71.2357208317568,0.17403390067844518
C00129,67.90636182444109,13.531769896417646,1971.1646745490543,145.66939059988698,94.3259368095675,0.08250648335594682
C00130,1.999331217889861,42.849306069710906,4576.957348437819,106.81520351792008,246.90805299035944,0.015739374460050505
C00131,77.14522097651529,14.641176438643804,3919.739818839805,267.7202774835822,104.47924659084305,0.03349365900070399
C00132,44.66452481845683,37.51616148795013,13393.98304859169,357.0190157352245,152.54869722099153,0.03203609961962227
C00133,25.377590315718173,42.89722056135399,18513.65795449944,431.5817601287285,215.97268011021302,0.01290032502815393
C00134,137.80537880897126,15.781378047051758,1739.8532194975687,110.24723026786651,40.07939712405032,0.07638745895042341
C00135,27.372842826917115,53.01598044785285,15248.53545118228,287.62149303606526,123.80682956349732,0.05112109194113317
C00136,13.380891248967847,35.745218273281125,8875.273660173301,248.29261335934828,198.4738185843588,0.07100568707904346
C00137,20.630876125257352,56.993674760722485,14438.928904336504,253.3426553903693,167.0194233761319,0.019487739628688595
C00138,341.2777856264403,1.942651169370801,541.9046457371305,278.95108204765666,2.5201957239554953,0.36854456007057945
C00139,2.355984720989334,24.6196025466142,6375.023838720928,258.94097301735894,179.272411402233,0.00798899817285836
C00140,10.998503758530184,49.55936015662167,7853.248928658353,158.46146729578132,266.75069948758323,0.07178417598032749
C00141,231.24497612602087,2.176281942078225,556.0627672851674,255.51044491696658,5.520055747450727,0.2469797653095314
C00142,32.98776302862284,39.68612862301717,13383.122768236735,337.22419476498874,129.71385796939163,0.03924863324094975
C00143,8.095958277478479,40.95011794870549,13159.326929953852,321.3501593923942,270.3926243149831,0.013029720044364392
C00144,64.48157758648492,12.683313701268117,2440.636637426396,192.42894206601338,100.66396347709096,0.03710763507263979
C00145,32.656370061841216,47.429733818237814,15883.08106760137,334.8760321630555,140.37883146290898,0.011023482874224414
C00146,266.2741696115471,2.3035189066797233,688.791637064389,299.01714071763735,33.687325638381864,0.19518017830117917
C00147,69.37180522673322,17.293014013385395,2191.7827195556356,126.74382371165139,105.00062152401325,0.030600474366416865
C00148,17.30022706553423,43.84170212937491,17407.683498486127,397.05765636372485,194.54046826134683,0.05420966108798353
C00149,35.05406613646239,51.0961935296471,8830.838263079866,172.8277128501955,215.50117472554655,0.05908643091659061
C00150,105.87454392333952,16.39906604165177,987.8656887713353,60.23914326963915,46.94403546805787,0.053028252139679835
C00151,64.91646065127037,18.813263757808123,1752.4097088950612,93.14756500810518,41.31930071821199,0.16603536270832966
C00152,260.9300188212598,5.058761856096326,777.6511794273825,153.72361885156408,32.169693944703155,0.3144819953574566
C00153,290.7895491648625,4.748528755223184,632.4863269165369,133.1962718391098,39.64158085649376,0.39802870796848416
C00154,120.019994282854,16.65642653016608,2036.731439898026,122.27901562254951,96.41007567993775,0.05509368426063441
C00155,232.1954997802355,1.9268763640124282,175.52374973313448,91.09237780447566,39.25918764279714,0.2657763874389645
C00156,43.71071307337574,46.5145685105433,4086.8773460592074,87.86230802362165,317.10803389898524,0.02358041545622104
C00157,134.43293629745486,12.556631917779988,3684.576380052246,293.4366798500277,61.122696182049125,0.07148580204853541
C00158,34.374859312749244,35.17856318907716,9022.293916831828,256.47135922916897,232.43414674751443,0.0057457712402307504
C00159,23.045970104547997,24.066876116148638,13052.350406910735,542.3367097548957,228.17132738899025,0.05476496587149418
C00160,276.0536795270632,1.3565226709242268,106.26298051365674,78.3348356730799,11.543297850577924,0.3555643858098399
C00161,361.0230941607029,4.878955432185452,380.72197384852757,78.03350105167677,12.177156831638717,0.28660563643304615
C00162,37.41577156767361,57.102502040260305,7171.267635406366,125.58587415924858,144.7739549728442,0.049743362388860526
C00163,127.72358477780928,9.329003820756819,1093.970459123094,117.26551732019178,60.13685133995458,0.06697137796251401
C00164,248.06935983714686,1.1222542044100745,420.5477027463328,374.73479813550654,11.682340575635763,0.15977773297410433
C00165,21.833533646505966,51.30496418518187,6265.534217100395,122.12335232289342,221.633471162575,0.0359887439955301
C00166,278.4675935834342,2.9755091877394544,384.71175393533116,129.29274610225733,19.19386126239538,0.23769346302899752
C00167,285.72568368809954,4.90419177259524,729.5801080738862,148.76663513666006,16.20568928603175,0.41071613588310085
C00168,66.69787025544879,10.076287056119563,3447.4964840569214,342.13956637561023,83.52784731858486,0.058344057632953014
C00169,364.8068901600536,2.660815238517258,511.05255814121676,192.06615729771653,18.48042741527548,0.39921118162377944
C00170,332.0962974111853,2.3301543631083264,223.00934399589337,95.70582426925932,39.51825046250201,0.3101716898167119
C00171,277.38583803709093,3.5263846114654793,191.53415752168942,54.314596569797445,14.605565429809502,0.37926310487403503
C00172,83.82216436252807,16.266764095866023,2470.067262544976,151.84748779707883,107.00938342843897,0.13644292648288683
C00173,159.78741773414248,17.95065369443743,3260.67401824168,181.64653353276498,45.506193225299654,0.07302533320202283
C00174,36.56306477082928,46.8492565323437,4929.735707543157,105.22548429642156,126.2567025803289,0.013086150216808798
C00175,32.027276659558744,29.466494519903247,5467.536093187169,185.55095142023436,290.5562259263825,0.016971792601864114
C00176,113.23479420446208,19.574974453235733,2423.853878744697,123.82411453640673,88.80196067559297,0.11138161065712894
C00177,18.049048677327676,44.12428629354903,19683.276558378908,446.08713730643626,120.90002498793183,0.031600579203244515
C00178,17.76493394824523,23.96452566319502,9059.426429184688,378.034873567235,185.0685461033354,0.007913960408385785
C00179,307.7766610287651,5.586977946330711,529.2704076985053,94.7328614472351,17.522549701473597,0.3186027524138604
C00180,5.241202334753969,30.65853270003384,11906.266344278774,388.35082098582075,207.67725171683858,0.020194903243966982
C00181,217.70653986736588,4.79983441850365,789.215826134006,164.42563582850516,11.900007569237394,0.3763710886318894
C00182,51.76957925091189,19.1815354346358,2908.6864652769436,151.6399182530911,75.06530475315903,0.07102360743617332
C00183,40.11879927116633,11.207596025727163,1226.2985407276628,109.41673289371607,85.14369646635092,0.03800019625611413
C00184,117.9792907075934,15.41343123666265,3857.7356651170235,250.28402864256128,66.30284782480827,0.153319091085616
C00185,244.2340422953909,1.7676577316852373,231.2746984858482,130.83680983046256,6.542053108214064,0.15258517714012562
C00186,346.8333361669346,1.8485705254928033,694.6708500641736,375.7881241122699,31.6041588132027,0.404299940399392
C00187,78.12668017711525,10.933710109830074,1122.508988488383,102.66496708003798,40.53726273307081,0.16350220112398825
C00188,337.6299471803478,5.548983113666169,406.47921341270313,73.25291951449923,24.31638529504194,0.3285568056376278
C00189,311.02081012300744,5.254985600260822,694.9779077762045,132.25115359815837,37.27411525075484,0.1879691376371881
C00190,59.4243232754489,10.663427017364807,2960.384591871279,277.6203735488089,75.37188459715964,0.14067857720406118
C00191,142.5271349192198,16.07993968882346,1215.536565121954,75.5933534978882,53.773653094633936,0.1502702724983836
C00192,20.215565126223943,20.8459206534576,12133.643815151074,582.0632255519274,201.58839022625642,0.016351789366514335
C00193,301.01646641800215,5.30907208908007,771.6499914010265,145.34554785725922,21.09020169700137,0.34663781781600045
C00194,111.50295408771822,16.9481000079236,2913.1171130339962,171.88458362129393,112.575789866929,0.06300724807149116
C00195,280.236301090646,5.383390693758514,460.46213090365603,85.53384977938056,12.754624832087242,0.408103767234535
C00196,42.4313353844967,17.789163339144963,2889.1472566260973,162.41051934514218,84.18662001925597,0.07443821030689582
C00197,221.5969045903317,4.202196060518206,763.946592560681,181.79698937380675,26.592956276095023,0.16688664389459734
C00198,108.1373662425212,19.252465190431753,1121.8499501920505,58.27045726848511,62.24592317760184,0.1401292602327368
C00199,1.9509315147345387,23.80196790257605,10940.464437161489,459.6453739431108,288.24074124299125,0.027145771658924876
