CustomerID,recency,frequency,monetary,avg_basket,product_diversity,return_rate,weekend_ratio,repeat_category_rate,true_segment,segment_name
C00014,281.56189803321195,5.136272977953682,432.372774542787,84.18025607257474,20.597969924070696,0.3064329630473983,0.7982221198343106,0.29775006201912213,1,at_risk
C00015,233.96026584714625,5.914935857679535,212.68709210434125,35.957632884252384,4.91120854131476,0.37455434006792865,0.6789094647319717,0.18024390818894337,1,at_risk
C00016,33.76953485994395,25.613583882556505,18844.726882756484,735.7317495733276,304.9403334439777,0.04886161065883347,0.19045473251574985,0.5753123961200515,0,high_value
C00017,338.9555181602839,4.859246716145776,607.1797323935617,124.9534686880769,6.4517160283248565,0.41175952474454947,0.5667650146874978,0.17320945001719557,1,at_risk
C00018,34.96854701288348,35.05437893923305,18677.402760826815,532.8122570137156,316.9299067235287,0.012230169770106878,0.09383662786348047,0.8355476340901768,0,high_value
C00019,32.783811426243815,21.97016479710376,11586.122801442725,527.3571185487912,204.0763543010554,0.03152855860744949,0.24116680714049993,0.6370221928357321,0,high_value
C00020,38.778308476100825,40.02964744809369,16500.704566904256,412.21208826034916,300.66557439281064,0.07120155656941564,0.08225751429551044,0.789991423693575,0,high_value
C00021,105.86651068078805,18.36889364890579,3828.0419641431404,208.39806889355972,78.73708114240515,0.04918235765284745,0.36336352407162903,0.3901746930960675,2,loyal_mid
C00022,96.61498088726165,17.132258875777957,1989.1840181967186,116.10751580511545,103.62587700222011,0.17624440536356567,0.29224238193694674,0.3561105421053133,2,loyal_mid
C00023,118.61366697097178,14.660122951278865,1131.822756104783,77.2041789735501,109.55656985877512,0.12733677466437554,0.2333317636009314,0.3852439057731633,2,loyal_mid
C00024,278.7381044916826,1.662710404757068,404.35150817336614,243.18817457117214,13.784501107065454,0.25997431904971513,0.6619983696805857,0.26028001612608037,1,at_risk
C00025,41.34241037042523,12.518464793558982,2514.3888846734235,200.85441195370302,64.28661212755097,0.09618232569170715,0.23262637443361117,0.5887125866375015,2,loyal_mid
C00026,38.54973522379931,22.135277305087016,5907.480419163914,266.8807956522093,319.51600745258344,0.07833797069658237,0.1609857215989941,0.6391337585942475,0,high_value
C00027,2.00337032530669,44.57518962167679,7344.922537635863,164.7760245099226,259.6379451219827,0.016545082201122538,0.12958159690725507,0.7994747425958413,0,high_value
C00028,58.84305968010314,8.84280045064044,2637.858372705816,298.30576720916156,79.86233269682641,0.06924823734494161,0.5461772772647903,0.6223087710615267,2,loyal_mid
C00029,72.45640952589747,8.059819583533674,1783.0805403760592,221.23082556573823,65.78710182464354,0.062496830334650394,0.21397967378026422,0.6040501325033396,2,loyal_mid
C00030,96.7464618585,12.656642567626971,3773.4841239349666,298.1425843206432,119.81403578958579,0.1279635099456274,0.20494430121844912,0.5057422352483423,2,loyal_mid
C00031,2.6461524717519103,23.508360476430738,14201.419207655345,604.1007930728965,147.64107432770615,0.010053108229482879,0.09200021214446778,0.5140332534554716,0,high_value
C00032,36.81689692530553,29.46979484417584,13412.899974544132,455.14059549671225,123.53375619998243,0.07483050956531959,0.2809686248746266,0.651031651290574,0,high_value
C00033,272.24385833651314,5.233355252541218,265.16931017259117,50.66908271587907,19.52019662255245,0.3881017872769281,0.440477346701333,0.1913664790690594,1,at_risk
C00034,6.401349026105385,43.53031999876883,8920.561158732578,204.92753462379505,183.52712687271233,0.0634908307089902,0.26877104976352056,0.5411265337884106,0,high_value
C00035,78.50042751277806,17.394057860669413,2415.824097567251,138.88789590781997,42.80726127382465,0.06047243627510954,0.3368362148749071,0.4845793424051404,2,loyal_mid
C00036,26.56669014681738,47.79192515273993,10205.467122618396,213.53956949845352,142.32007364984534,0.03238839715412271,0.073799771740216,0.6877707733132877,0,high_value
C00037,58.598221372726805,15.589354816289436,1098.3148814656474,70.45287597906295,100.42972329802461,0.15485495376975014,0.30671897084972066,0.43036268062317823,2,loyal_mid
C00038,91.95978582037766,19.09136460414873,2645.1943251381545,138.5544920431371,55.02868385541448,0.034531492236310565,0.42495386013802106,0.576050169033683,2,loyal_mid
C00039,283.8518309384104,5.692557294805329,648.8362586210432,113.97975022809703,21.69820835134913,0.16092905870486499,0.42015189531542174,0.1752458027579442,1,at_risk
C00040,330.5894954882577,1.6005531505069217,604.8275199246127,377.88655736490466,35.29705760601972,0.34956418968123637,0.6415778659914507,0.06811374339896796,1,at_risk
C00041,31.054153942668,24.235896150030133,16815.42165826682,693.8229786995482,280.4119573971449,0.02029316052494628,0.15078505102977047,0.520820342264169,0,high_value
C00042,156.14880777800323,11.977691883909488,1091.844978779287,91.15654245923979,79.72470536348928,0.07969151901293506,0.48451687169351637,0.5636003080496155,2,loyal_mid
C00043,96.29601243665402,19.839092910189095,3667.38884400283,184.8566797184214,100.95585428513402,0.17098081338413854,0.533847461482551,0.638604309145658,2,loyal_mid
C00044,35.24887387124552,31.4578490752822,13694.802842363642,435.33818251815075,315.58339581476804,0.0668996141474081,0.21499892970028783,0.560186123177958,0,high_value
C00045,23.82976785700376,51.21205975637569,5679.67545433713,110.90503841002088,210.89148605973156,0.05932917061852122,0.07149558752773628,0.6871102629512463,0,high_value
C00046,69.94578111264644,16.68271224910164,3100.771772242004,185.86736532658108,72.76018694915109,0.08187757916411853,0.24195769688483565,0.4024456824874145,2,loyal_mid
C00047,35.265039774494966,54.3028857649023,12324.401835849105,226.9566646827223,176.64938665002282,0.07674658781084867,0.08458226752901231,0.7893764586733105,0,high_value
C00048,34.65994972630513,25.754877318845708,8821.482120235487,342.51695362495525,136.9623182471526,0.04559470549132211,0.20636953922848406,0.8320259245494244,0,high_value
C00049,57.585619181216856,18.49787785128865,1993.5091027607095,107.76961112984279,87.06148436840698,0.03583662311613224,0.24986032529949442,0.380285359789434,2,loyal_mid
C00050,293.81400292611636,3.319140552314381,519.9794132731112,156.6608599658542,2.6514984459494872,0.20908786278600788,0.6286279138026876,0.2704043053107158,1,at_risk
C00051,303.28827685534833,5.538024456952412,359.1939473480564,64.85958127128274,6.722986095098447,0.26644615037341957,0.6331913048262243,0.21614492738182856,1,at_risk
C00052,31.78711388767298,25.382088336525882,18182.446187579324,716.3494960110917,184.49846943373305,0.02075518718836274,0.13403249213234342,0.6969353437012,0,high_value
C00053,80.36573056680481,11.980991749510675,2004.584199336512,167.31371168988434,103.92859587519516,0.08157239533865565,0.40766904389398917,0.35189739417192056,2,loyal_mid
C00054,138.6256864926235,8.322269323117135,3065.764062928706,368.38077979677945,66.24569140487529,0.07871559429517211,0.34808023520511466,0.5671035009724082,2,loyal_mid
C00055,353.45055231352836,1.705136499750073,462.7426292732295,271.3815752234822,4.817447928379528,0.29666949044120117,0.41001608120207345,0.26742107392674136,1,at_risk
C00056,316.7942425762389,3.1625779662118303,115.03361273239935,36.37336817033094,27.813823469285,0.18124544814086146,0.7727777476919986,0.13780573186532458,1,at_risk
C00057,17.320580489947304,36.74433203161518,14723.25208562168,400.6945091001695,121.85195636422468,0.038562460766908044,0.26520024340513404,0.6827878128938303,0,high_value
C00058,22.22135122548761,49.02862513085708,6620.020868132734,135.02358776049587,180.4143137567277,0.009652426995494913,0.156194231203864,0.707995443005553,0,high_value
C00059,8.88780555894052,38.17271847366986,8448.353705613023,221.31915261524765,189.2957310814362,0.035039168233629805,0.09807516975878326,0.5545151848411027,0,high_value
C00060,13.91812534173408,32.719643878081975,10846.4514189016,331.4966220083878,303.0597520571109,0.03157039105200658,0.18613710051033489,0.5676229128557957,0,high_value
C00061,20.14427064013367,57.445098535029764,18552.8359019416,322.96638660351783,243.8238172853948,0.03720113055914184,0.1661699094643324,0.7280843137772479,0,high_value
C00062,245.11590085090097,2.9821811768240605,379.383884904451,127.21691353054688,1.9829929379203246,0.29939948723794707,0.652514366922434,0.27322624884067076,1,at_risk
C00063,78.59009234433414,18.116698891589017,2526.469279275072,139.45527793962663,58.26373667656845,0.06825261940551403,0.319940863132241,0.5009137414483034,2,loyal_mid
C00064,154.92320896185078,18.30121382087819,3298.9342600889017,180.25767538574124,49.15562551769041,0.07643576790449629,0.5065111057258764,0.480526325254653,2,loyal_mid
C00065,10.441725604059284,22.215816366570404,10464.550251852255,471.0405451315735,147.36425560592525,0.05948802920861215,0.2687769033306279,0.8398096549910082,0,high_value
C00066,156.37524493008635,19.5724040999648,1973.2648116193836,100.81872423750603,80.31463715441873,0.07903791827883372,0.24540483741671695,0.4340690326391413,2,loyal_mid
C00067,113.24887833201679,11.459822813725625,1732.392307683448,151.17095053237057,63.407567187929885,0.13472169617262847,0.5486927720286967,0.49797346242338525,2,loyal_mid
C00068,18.881021903363102,27.259936383860964,7482.056427151392,274.4707955951462,160.3958075377563,0.04814198046941668,0.278167958813884,0.6430342820783495,0,high_value
C00069,218.26950266909148,2.6842827191663434,544.9896831778356,203.0299115985416,11.318396835029205,0.2023611394880365,0.45833292029427203,0.17579463168122195,1,at_risk
C00070,334.00028859586473,3.36966368819039,504.92475139657233,149.84425691091207,24.65475191590984,0.2808409267947316,0.5108792560842159,0.22738960098705524,1,at_risk
C00071,34.490146887575534,25.27288871146084,8542.535005824622,338.0118158772536,293.3602876523853,0.05544763415437612,0.2804631125387488,0.7105454583596055,0,high_value
C00072,154.70326410267103,14.848767273442956,3056.2112942791887,205.8225600818209,72.20904253627596,0.15532695561464915,0.21087946300281063,0.6207109760789427,2,loyal_mid
C00073,217.9284220382733,4.1923376388237035,181.1055396747538,43.19917794731076,14.725267777895677,0.25951417406542754,0.6180819604890561,0.23852264004639334,1,at_risk
C00074,128.3624916576427,12.535864078366805,2398.886087111411,191.3618456705493,105.72905096091229,0.05846522058161521,0.41852678579102953,0.6215558970100927,2,loyal_mid
C00075,50.30634513250874,8.681812140799778,3637.693334311363,419.00161801661085,87.37415559054246,0.1387104327676938,0.427185559715499,0.6067912400522375,2,loyal_mid
C00076,303.4261221593944,5.899892699450791,727.9281415966092,123.37989497069506,7.938587043549635,0.2654050417984024,0.4477793743714802,0.11241759473345662,1,at_risk
C00077,354.46919372063235,2.229377935025293,626.9319359736661,281.21384271552563,24.453537749642567,0.26050324926190327,0.5748512168799204,0.2557339692982743,1,at_risk
C00078,149.68240759375743,11.745232992244354,2967.5827070465593,252.66273636343544,81.14554664917466,0.05476179031317185,0.3385885560816291,0.4122118625718144,2,loyal_mid
C00079,95.5358725380142,11.046693055068628,2506.7432551200127,226.92250455622346,118.76859012807438,0.1198287555150529,0.34480981374498,0.5421125029752996,2,loyal_mid
C00080,361.92887170674527,3.514374684901766,145.419471418871,41.3784768151253,14.853495530726791,0.41640862746826535,0.7090023224089654,0.10969633233967081,1,at_risk
C00081,95.82549658762878,11.203203787252743,2999.2454811563034,267.7131950923639,46.90877396012773,0.16277443149507614,0.29475936773236044,0.5455887038099256,2,loyal_mid
C00082,157.50918875041532,9.851644624672213,3045.067005194097,309.09225019831786,116.1023958085294,0.09229221206081872,0.31888186233150395,0.40250148868695146,2,loyal_mid
C00083,301.2302199804223,1.8456735369142787,362.94020739401464,196.64377265808477,11.343324788390072,0.16552492368116545,0.6713242433606833,0.2797774161416513,1,at_risk
C00084,11.293337378074993,43.64575264443885,6145.513757964245,140.80439414182675,260.1762020241317,0.03017157442845446,0.28398437485893147,0.7046634459817278,0,high_value
C00085,30.471815766030456,24.365759870629397,14080.18951322238,577.8678599798034,293.0913096111326,0.04116664415084247,0.08145175457807131,0.5471422087231715,0,high_value
C00086,30.578564093751716,40.90527102052491,7725.6365590993,188.86652908919322,165.6505750926841,0.0710391062884464,0.06687962004685376,0.5083896244347844,0,high_value
C00087,348.3220600928847,5.970388862261893,424.3956690666675,71.08342167613591,24.961058154872244,0.4342479135134355,0.42694972205320253,0.25576690414210373,1,at_risk
C00088,267.2147939973904,3.9012010837147155,284.1607046915587,72.83928682317023,17.291988168150745,0.2886683790431005,0.4063212956653185,0.09044561444806644,1,at_risk
C00089,336.95316456123965,2.265173749648418,216.77594592260803,95.69947822159526,2.8475277624501016,0.44992960107430324,0.6727583620268294,0.27166138953195534,1,at_risk
C00090,360.99644402429396,3.0592172015048686,121.3906537527306,39.680299160522814,31.530002060297164,0.4128801699077398,0.7827886338523118,0.1571482295627291,1,at_risk
C00091,78.92867969699262,16.820965331142403,3366.128123381376,200.11503841276652,78.40640601556343,0.06752565792075443,0.2734162312146946,0.3593722936971949,2,loyal_mid
C00092,30.409730318780753,25.84692976770793,13158.610399338197,509.0976188505767,174.96501015101342,0.059337312841578796,0.2882306171213914,0.5154612860304565,0,high_value
C00093,310.8559411213211,5.5892999831286705,486.2954734690362,87.00471882649374,30.13732403480903,0.4346621271447376,0.4135511180570226,0.22218805318997997,1,at_risk
C00094,262.4211206916135,1.1755840555483328,247.153499119837,210.2389003605158,3.0171381749892516,0.27872966144077704,0.6109599122632525,0.10644379851656656,1,at_risk
C00095,269.5914003479026,4.72385463908377,429.12711451780024,90.84257397916734,16.281670686492056,0.27606674370973144,0.6020613579434995,0.2501442793788301,1,at_risk
C00096,328.67852423893146,1.9774791369829368,741.2637381781778,374.85287420484883,21.68720600452008,0.16162539945852883,0.6526514168685271,0.12213825174023803,1,at_risk
C00097,41.77765950933848,43.2446643688361,14402.000248940752,333.035311041041,250.82048189647136,0.0013263841518045538,0.1999238391789976,0.7893140196302755,0,high_value
C00098,123.22065092272727,17.144876252362113,3351.0113004615346,195.45263851057854,80.89383700005784,0.12225365728550598,0.39742513662380496,0.628930475040522,2,loyal_mid
C00099,8.346808475938971,29.975503033288472,9072.654581075807,302.6689684239967,210.6559833000327,0.03741122053012772,0.26083072144049474,0.7216022137506483,0,high_value
C00100,7.70173251937941,53.33834215154239,15232.034897765941,285.5738345689373,176.90817502236504,0.027158220336712217,0.11005656903725079,0.6616362690074119,0,high_value
C00101,343.10500168269493,3.1497852495002387,356.7763490342973,113.2700551857957,6.954915219815408,0.19688739658829252,0.531914151820601,0.21651307481728715,1,at_risk
C00102,69.35525593108345,17.322884659481964,1806.2485040400675,104.26949896311801,52.35557147883088,0.14936925072079688,0.3741939953159371,0.5627822033426745,2,loyal_mid
C00103,279.38531179091973,4.730339894796826,127.09827210856207,26.868739865472417,21.741130375339434,0.35692855453322614,0.634241504586232,0.16500937122580317,1,at_risk
C00104,35.49152120068219,54.04526507288824,10588.974345369123,195.92788250900952,193.07569263982668,0.04647914989984406,0.1335278167396889,0.7062659081446165,0,high_value
C00105,122.06136212008919,19.824374746018666,1409.1855004882266,71.083477715797,46.0758692724166,0.11835312313653264,0.30160823984768464,0.38720594459296864,2,loyal_mid
C00106,22.412966556879056,25.496317201512085,19826.128042937686,777.6075221468408,120.3321415349601,0.021163184892104888,0.13833442376711697,0.5353871580774547,0,high_value
C00107,211.02624952574138,5.10252971929302,527.5027099372296,103.38062470125458,8.807153792809522,0.20643126843640539,0.49393606530369244,0.26341266725112505,1,at_risk
C00108,319.1146186195916,1.2526799432502886,446.40629670683967,356.3610155268899,11.094589852258586,0.36702941051318594,0.6365450439006839,0.19370518281002885,1,at_risk
C00109,43.39507667657375,11.343272631601412,1353.9521411266367,119.36168556459084,63.96099922197167,0.1203835148288553,0.35080971409379846,0.5195444338087661,2,loyal_mid
C00110,14.65424160760417,37.69256508271573,13925.723354528705,369.4554436390553,261.61824713671757,0.02247171087713241,0.233681282695145,0.6390316555154885,0,high_value
C00111,89.78224066313982,12.48706208351868,1949.9564636043262,156.15814597238358,100.10590206330417,0.0660710331142857,0.5322384849370401,0.3856331369286735,2,loyal_mid
C00112,138.34335662612108,8.482178871541644,2215.4429296613357,261.1879522010925,70.96136924993469,0.10369552990498497,0.27080801659473436,0.5166675402639842,2,loyal_mid
C00113,47.96233645246973,8.692312059997281,1528.3011423899243,175.82216697250078,113.21107229960793,0.10872167814138056,0.3302274440306089,0.6256393978947028,2,loyal_mid
C00114,293.74761296307514,4.872086022846662,777.0939377941907,159.4992235666952,11.037520209150697,0.24806950556309681,0.6230333987305532,0.24987815142955716,1,at_risk
C00115,243.67743225222367,4.109310153271703,440.0539341961161,107.08705787168658,26.85405360993991,0.31657668597001687,0.7802659365877943,0.24259884579533175,1,at_risk
C00116,335.391918635577,2.228498714974905,217.6927406570352,97.68582732141562,35.92467851067849,0.20109572643354867,0.6028760477263716,0.07327733271463273,1,at_risk
C00117,20.312104253422053,43.603035814332365,16085.282764715912,368.90281752878917,276.11622750531683,0.06996601118844574,0.17281436159784153,0.646166752428916,0,high_value
C00118,158.40378418222355,13.58599996602869,2409.644455145485,177.3623186493976,50.33090653585626,0.14279257624076142,0.5236167124691262,0.4157815252769273,2,loyal_mid
C00119,45.479474252404735,15.62649551567694,1898.449879517712,121.489164196357,87.69915276383463,0.11015676648954159,0.29904283930145953,0.5964665697916678,2,loyal_mid
C00120,12.746929176043317,51.804593559323436,11171.929812069618,215.6551966627479,217.9004013014416,0.01962071784185677,0.13038642056022487,0.7125240006729252,0,high_value
C00121,20.816981267404955,40.25319726482532,19985.67568758782,496.4990869197866,208.01773990547372,0.07934195807429686,0.1652748575387269,0.6465296305601805,0,high_value
C00122,237.154314907415,3.6106254645157545,214.6846941515685,59.459142539549255,23.065818555589534,0.1949824433802182,0.647966392073642,0.1386813302991376,1,at_risk
C00123,120.89731610717614,13.450148140427231,3384.181687408011,251.60925010455057,70.47522784389074,0.0947039404307261,0.5230301969440612,0.4655741182671339,2,loyal_mid
C00124,33.858742899357146,24.739143088681654,7065.648154603197,285.6060183360104,279.8427044482982,0.027392294144850293,0.0843028144476531,0.8160462036921479,0,high_value
C00125,41.70528520857908,28.096183725028734,15286.501847744203,544.0775159128331,130.1920965149772,0.029700210967062175,0.17911485065891025,0.6738066675961986,0,high_value
C00126,55.38184878193648,16.529138420263155,3551.0082341010625,214.83323230857957,64.5641532770007,0.13210256634981077,0.38266050384772166,0.6487009401876186,2,loyal_mid
C00127,257.36614974792406,5.803131428144163,98.71008440745771,17.009796457259476,5.8335841231942345,0.15145720133318372,0.727780302217855,0.14832547092482695,1,at_risk
C00128,47.28486215222941,16.724130871536264,2601.8320062413263,155.5735258368212,71.2357208317568,0.17403390067844518,0.2770458780815832,0.38124040628216754,2,loyal_mid
C00129,67.90636182444109,13.531769896417646,1971.1646745490543,145.66939059988698,94.3259368095675,0.08250648335594682,0.45631169043037306,0.422446881909442,2,loyal_mid
C00130,1.999331217889861,42.849306069710906,4576.957348437819,106.81520351792008,246.90805299035944,0.015739374460050505,0.29455110769114035,0.8243692870211476,0,high_value
C00131,77.14522097651529,14.641176438643804,3919.739818839805,267.7202774835822,104.47924659084305,0.03349365900070399,0.22823813244513277,0.5157075744351298,2,loyal_mid
C00132,44.66452481845683,37.51616148795013,13393.98304859169,357.0190157352245,152.54869722099153,0.03203609961962227,0.1419760850554544,0.8049931803594248,0,high_value
C00133,25.377590315718173,42.89722056135399,18513.65795449944,431.5817601287285,215.97268011021302,0.01290032502815393,0.08838138051365348,0.6063288164434805,0,high_value
C00134,137.80537880897126,15.781378047051758,1739.8532194975687,110.24723026786651,40.07939712405032,0.07638745895042341,0.32836008462548594,0.5141498812832302,2,loyal_mid
C00135,27.372842826917115,53.01598044785285,15248.53545118228,287.62149303606526,123.80682956349732,0.05112109194113317,0.10519948030223351,0.6872143535415547,0,high_value
C00136,13.380891248967847,35.745218273281125,8875.273660173301,248.29261335934828,198.4738185843588,0.07100568707904346,0.13055391845573455,0.6123799692441492,0,high_value
C00137,20.630876125257352,56.993674760722485,14438.928904336504,253.3426553903693,167.0194233761319,0.019487739628688595,0.12233003402558364,0.6940396581829172,0,high_value
C00138,341.2777856264403,1.942651169370801,541.9046457371305,278.95108204765666,2.5201957239554953,0.36854456007057945,0.620901248137604,0.2549145548837908,1,at_risk
C00139,2.355984720989334,24.6196025466142,6375.023838720928,258.94097301735894,179.272411402233,0.00798899817285836,0.05580689558668962,0.6745238414067103,0,high_value
C00140,10.998503758530184,49.55936015662167,7853.248928658353,158.46146729578132,266.75069948758323,0.07178417598032749,0.09430887531231814,0.6826714647692387,0,high_value
C00141,231.24497612602087,2.176281942078225,556.0627672851674,255.51044491696658,5.520055747450727,0.2469797653095314,0.7223090793369206,0.05789533267324963,1,at_risk
C00142,32.98776302862284,39.68612862301717,13383.122768236735,337.22419476498874,129.71385796939163,0.03924863324094975,0.15907916492356577,0.7415443693524609,0,high_value
C00143,8.095958277478479,40.95011794870549,13159.326929953852,321.3501593923942,270.3926243149831,0.013029720044364392,0.17015190773557665,0.6578662750648392,0,high_value
C00144,64.48157758648492,12.683313701268117,2440.636637426396,192.42894206601338,100.66396347709096,0.03710763507263979,0.34002329474625664,0.5365388581400059,2,loyal_mid
C00145,32.656370061841216,47.429733818237814,15883.08106760137,334.8760321630555,140.37883146290898,0.011023482874224414,0.24768449347399846,0.509286353022126,0,high_value
C00146,266.2741696115471,2.3035189066797233,688.791637064389,299.01714071763735,33.687325638381864,0.19518017830117917,0.43069617062387894,0.20944751003364442,1,at_risk
C00147,69.37180522673322,17.293014013385395,2191.7827195556356,126.74382371165139,105.00062152401325,0.030600474366416865,0.2551066630328171,0.40524176514475474,2,loyal_mid
C00148,17.30022706553423,43.84170212937491,17407.683498486127,397.05765636372485,194.54046826134683,0.05420966108798353,0.27677158172737715,0.7378344532231352,0,high_value
C00149,35.05406613646239,51.0961935296471,8830.838263079866,172.8277128501955,215.50117472554655,0.05908643091659061,0.06551577663503881,0.6982472277833756,0,high_value
C00150,105.87454392333952,16.39906604165177,987.8656887713353,60.23914326963915,46.94403546805787,0.053028252139679835,0.31325070303726676,0.6007655052659427,2,loyal_mid
C00151,64.91646065127037,18.813263757808123,1752.4097088950612,93.14756500810518,41.31930071821199,0.16603536270832966,0.4051382843700283,0.5380448708390908,2,loyal_mid
C00152,260.9300188212598,5.058761856096326,777.6511794273825,153.72361885156408,32.169693944703155,0.3144819953574566,0.7800007082296831,0.07019634098445261,1,at_risk
C00153,290.7895491648625,4.748528755223184,632.4863269165369,133.1962718391098,39.64158085649376,0.39802870796848416,0.6761982204871253,0.18876057126313694,1,at_risk
C00154,120.019994282854,16.65642653016608,2036.731439898026,122.27901562254951,96.41007567993775,0.05509368426063441,0.37398173163230936,0.5027900939674466,2,loyal_mid
C00155,232.1954997802355,1.9268763640124282,175.52374973313448,91.09237780447566,39.25918764279714,0.2657763874389645,0.5925501589046633,0.12276258811266251,1,at_risk
C00156,43.71071307337574,46.5145685105433,4086.8773460592074,87.86230802362165,317.10803389898524,0.02358041545622104,0.29795192912440704,0.8130790242015733,0,high_value
C00157,134.43293629745486,12.556631917779988,3684.576380052246,293.4366798500277,61.122696182049125,0.07148580204853541,0.438895927701375,0.48271687817028364,2,loyal_mid
C00158,34.374859312749244,35.17856318907716,9022.293916831828,256.47135922916897,232.43414674751443,0.0057457712402307504,0.08449937933697634,0.6969338048411766,0,high_value
C00159,23.045970104547997,24.066876116148638,13052.350406910735,542.3367097548957,228.17132738899025,0.05476496587149418,0.1641130486285679,0.6987769806499724,0,high_value
C00160,276.0536795270632,1.3565226709242268,106.26298051365674,78.3348356730799,11.543297850577924,0.3555643858098399,0.558426100511395,0.2862012929860096,1,at_risk
C00161,361.0230941607029,4.878955432185452,380.72197384852757,78.03350105167677,12.177156831638717,0.28660563643304615,0.7898361653004424,0.25481484638999663,1,at_risk
C00162,37.41577156767361,57.102502040260305,7171.267635406366,125.58587415924858,144.7739549728442,0.049743362388860526,0.06006343498498094,0.7368283338783732,0,high_value
C00163,127.72358477780928,9.329003820756819,1093.970459123094,117.26551732019178,60.13685133995458,0.06697137796251401,0.4203548957654086,0.39573995269351586,2,loyal_mid
C00164,248.06935983714686,1.1222542044100745,420.5477027463328,374.73479813550654,11.682340575635763,0.15977773297410433,0.46528267388711486,0.17807226067623644,1,at_risk
C00165,21.833533646505966,51.30496418518187,6265.534217100395,122.12335232289342,221.633471162575,0.0359887439955301,0.15416649950997002,0.8437505037112455,0,high_value
C00166,278.4675935834342,2.9755091877394544,384.71175393533116,129.29274610225733,19.19386126239538,0.23769346302899752,0.6434639010507135,0.17778594085748578,1,at_risk
C00167,285.72568368809954,4.90419177259524,729.5801080738862,148.76663513666006,16.20568928603175,0.41071613588310085,0.5472929544993484,0.19549978218910352,1,at_risk
C00168,66.69787025544879,10.076287056119563,3447.4964840569214,342.13956637561023,83.52784731858486,0.058344057632953014,0.26498019346607965,0.5086919710738874,2,loyal_mid
C00169,364.8068901600536,2.660815238517258,511.05255814121676,192.06615729771653,18.48042741527548,0.39921118162377944,0.6470677842214556,0.21319680612282876,1,at_risk
C00170,332.0962974111853,2.3301543631083264,223.00934399589337,95.70582426925932,39.51825046250201,0.3101716898167119,0.6629335847073494,0.298274715679409,1,at_risk
C00171,277.38583803709093,3.5263846114654793,191.53415752168942,54.314596569797445,14.605565429809502,0.37926310487403503,0.7210819904507516,0.21785088104325795,1,at_risk
C00172,83.82216436252807,16.266764095866023,2470.067262544976,151.84748779707883,107.00938342843897,0.13644292648288683,0.24859798536279043,0.5895296572400404,2,loyal_mid
C00173,159.78741773414248,17.95065369443743,3260.67401824168,181.64653353276498,45.506193225299654,0.07302533320202283,0.20545324501488377,0.5648299911976241,2,loyal_mid
C00174,36.56306477082928,46.8492565323437,4929.735707543157,105.22548429642156,126.2567025803289,0.013086150216808798,0.1847354415660467,0.5488682789626922,0,high_value
C00175,32.027276659558744,29.466494519903247,5467.536093187169,185.55095142023436,290.5562259263825,0.016971792601864114,0.1208801916498073,0.542689137473368,0,high_value
C00176,113.23479420446208,19.574974453235733,2423.853878744697,123.82411453640673,88.80196067559297,0.11138161065712894,0.3831087862605328,0.4059365879583733,2,loyal_mid
