recency,frequency,monetary,avg_basket,product_diversity,return_rate,weekend_ratio,repeat_category_rate
0.05043157930633138,0.905447380763357,0.7528269032120071,0.4922335835193338,0.9469139110876137,0.03469561421136848,0.33043028350185266,0.9693448297240378
0.9431850329863336,0.3466866035872237,0.3843600173824798,0.4561399285813549,0.5415406898860758,0.4135869121564174,0.7955160191271377,0.127949220125394
0.8017817626181516,0.6121056476403282,0.5365781812030032,0.43454441071946814,0.7263230236822674,0.23765483287405267,0.6563813647398311,0.5771677140014702
0.7523020566147667,0.6143402663323655,0.6057716986082352,0.5271095682216375,0.7891913831063238,0.15957338560376413,0.21206152958960467,0.4337419368627474
0.6700119921838539,0.580446861419115,0.6115948057800954,0.5633144877924326,0.7493957161593671,0.1836235861412118,0.5491124057691507,0.4657837623025606
0.7935420198761853,0.4799878130256363,0.5129135360950291,0.5136005506548452,0.657599234085012,0.14897161785593355,0.500502861749767,0.43232314997420856
0.7567723982294972,0.6334391686511341,0.4958198423012642,0.36159497791442297,0.6073638132266579,0.11787065384092653,0.3557100341468089,0.6891958318376528
0.9879105281107994,0.211641260857968,0.32531744361923587,0.5056629755763947,0.23614882222050262,0.4387569552037685,0.6513184341196945,0.20777314533117563
0.7142211373096679,0.5237238901672322,0.6421280225508835,0.653049123746016,0.7727510019234471,0.3539720161156054,0.3366569911938856,0.6447064608898785
0.21049981406265245,0.9890135334795487,0.7788645154253532,0.46149055614873136,0.9593715282413373,0.0953357382833873,0.01159906228906811,0.8560172958445434
0.9718978303466395,0.14314708697046166,0.4277292258848565,0.7195875043677898,0.5604782225761935,0.4269054799268496,0.48189816392322976,0.10379701457608904
0.36028729610913995,0.8534345459030559,0.8638725148721705,0.6858265787619043,0.9019908298855936,0.15797038213970094,0.10872452069754927,0.703747376623439
0.9411726274393823,0.2885824473860785,0.2890909642892393,0.38042015582202093,0.554391969373549,0.5343367331026168,0.9508323183705492,0.2731730951369034
0.38762591023787124,0.9621954471811236,0.9944481169236613,0.7780066771639059,0.8692079738541152,0.02819484542818619,0.16906956304333176,0.726538836625136
0.48385798832513655,0.8254635441682225,0.9927177391682452,0.8853395332231794,0.854497855240758,0.13930310941454155,0.08604365177276231,0.704997582881539
0.9542170308245206,0.27781746178332123,0.4594634958712872,0.6236901596556913,0.3273293509653108,0.9944475778854104,0.8401858762901944,0.12336040007491371
0.7589180165932048,0.6352646455630581,0.6937882368978415,0.6302466044831289,0.6522213706039731,0.2988842295126047,0.3872628429279782,0.5810892736439626
0.4283859144674009,0.8956774170717312,0.9356103863007416,0.7503852775690175,0.995066340458969,0.0963700732206026,0.05942817886985109,0.9079011655279032
0.5051586051776216,0.9869317101771562,0.9310505865678481,0.6712892136133987,0.8912652994871397,0.018256022923077618,0.10814168406123596,0.8159070227702695
0.9469736813034926,0.08106916840631537,0.3462554516415982,0.6810484183850362,0.3642355784998855,0.5794760543656675,0.8271776722195061,0.2626079278736012
0.6757776265625823,0.6381978212288374,0.6875408706121956,0.6192572674129427,0.6963905306870748,0.1822207782710492,0.2593299047962492,0.44072463346930546
0.911484942817359,0.19442097685331564,0.21466147494406151,0.3722452517331275,0.4537280156667832,0.38686431823542383,0.699975565060276,0.07659781141407564
0.7372530470743512,0.5290555394065641,0.6819595881610848,0.7031525939200026,0.6072117633301765,0.3626659758000083,0.33071182766438145,0.6200658488242085
0.6000062207924524,0.5225961456631525,0.7190428643639525,0.7595775301049507,0.720466862188543,0.23420125742372475,0.35041743650662677,0.6952032115896156
0.32928357986515533,0.9107443628788476,0.8022396467183529,0.5555236379031131,0.9576887085148189,0.06688748693618024,0.31614524865560684,0.8193676193875236
0.9622608214078785,0.10062509174962844,0.32818218468462035,0.6322065677572336,0.32694057535812426,0.36880111074679556,0.8397852049930998,0.28703585584904145
0.9360854845676294,0.055993198813577366,0.38228567016213877,0.7628737357864362,0.31558659872725325,0.46134397025239493,0.5254031721658224,0.2910183352245163
0.5809277941777027,0.5106447692645656,0.6733009513647007,0.7069946981298175,0.7489303091341654,0.18294431144898357,0.6695663736013432,0.5777110572721819
0.4364843147718193,0.9900002828664849,0.9875241771988098,0.7463410635121154,0.9443266952921658,0.08256732623763331,0.15687333648766566,0.8487111867951966
0.9860567520536521,0.21775927659239033,0.451213629470654,0.6720313363995075,0.5371438766018352,0.7370906918600596,0.9374756518701854,0.1601623705263892
0.9545560654531069,0.2578787312166031,0.3462825408422535,0.4880598754045379,0.0511395866353371,0.9562516707297932,0.7583073474795843,0.2687990734223503
0.9878981332018888,0.34861009507970364,0.38522136940009377,0.4555550593136283,0.07547787582445345,0.43463370105214794,0.4897459188324555,0.16362190071479288
0.9560657832795152,0.29077941834161736,0.40362906067627635,0.5347240405290078,0.4709869560600872,0.3642043147870462,0.5627468330010721,0.16803049529052982
0.832983030383496,0.5471630909254918,0.5125876728492981,0.45598897017461193,0.7150367003579319,0.17734464224814564,0.587242639928242,0.6426322510490126
0.5737529366997118,0.5591766450597417,0.6523979091570452,0.6370753101197791,0.6711711606512495,0.2141283585834742,0.24671500589665868,0.6740949554175009
0.9538505126523109,0.3191725768737643,0.3919078187198969,0.4918887893776219,0.45852889150169174,0.7537080985428768,0.6915998586401699,0.24933670849790196
0.35137520402809347,0.9601347083652756,0.9024645934438559,0.6534181658980854,0.9211966999498729,0.0433531794073844,0.10849808237342175,0.8292159614069842
0.44720427036622207,0.846951672634398,0.8380695307770215,0.6556498248118342,0.9949916737618214,0.022983665164457087,0.2575586969848914,0.707332987124871
0.765634200811425,0.5068459736563873,0.7090544549821932,0.7593443784969965,0.7014438814330406,0.3339559046140114,0.4676049762167043,0.4323603965212289
0.5187280058021129,0.7428645320138642,0.9710348229328004,0.9225678390098401,0.9731107071193836,0.044853102448649054,0.1360747374947605,0.5890340316882717
0.37705824632939827,0.8686305720221448,0.9394137233901919,0.777311329006429,0.9588266216943797,0.04971248742222964,0.24814112327039134,0.7371387760992855
0.9514186673248703,0.348932587850312,0.3331845957801186,0.3843486640277325,0.025352539196603824,0.5484132272005622,0.8322331608463759,0.06470194593877855
0.6172699507168102,0.677094903643743,0.6768194825720614,0.572529959831117,0.7027501593667042,0.1580103545525813,0.28794410013010124,0.41349074366944344
0.5981813419210855,0.6223765898069455,0.4943188416489078,0.3686333931419338,0.7709299830303474,0.2907071285224648,0.6195726984881426,0.6485982285854514
0.7885722074170671,0.5389739165322595,0.7213478749952925,0.7487906083563484,0.7930130872278828,0.35678900692091603,0.44453767389250415,0.49590280280004573
0.9341754509850921,0.1826347833259435,0.43488077968271777,0.6862435963370744,0.5330977997652172,0.6497782270712005,0.9869709707166359,0.12063892333217242
0.9445338790117672,0.32256794320396565,0.36284307723896825,0.4490259872436514,0.0,0.6126538006900695,0.8868366330806782,0.07067157582196194
0.7665878298828184,0.5720202430025377,0.722815337356325,0.7228581989836097,0.5937973509241207,0.37976843502615537,0.45405871603997366,0.6498256753545937
0.6645112083980551,0.6726899320994951,0.7050161819762993,0.614757661986664,0.7014460964787609,0.3603746968902255,0.39769702795261835,0.5278421822198002
0.5741012709443309,0.4609812559378219,0.6438845457789272,0.7095320962434256,0.7882927386956612,0.1595681866987389,0.6506513156260155,0.40173563954921965
0.0726413870320422,0.7473052021759877,0.8083878311648022,0.6954870089116364,0.8810737915764395,0.01740794306262376,0.007674949056753325,0.7816062722756628
0.2950162647400989,0.9621886043944479,0.8294567464991923,0.5518142787965848,0.8329983262525011,0.10075506534741757,0.2185167603997768,0.6064297842549594
0.5780108484811177,0.96141797256612,0.9770076610004422,0.7546755610019545,0.9818397411688586,0.03161742352407726,0.2810578771559897,0.774206005526689
0.9573497394313555,0.2234121027246457,0.38834325624810206,0.5800048997122432,0.07523116572652797,0.46597081420517306,0.7820645674764921,0.27529246051935363
0.972219214359227,0.23404290535020547,0.24323800230523496,0.37094412535182375,0.39023083737846287,0.509982008732031,0.9662649580114953,0.05175361592859269
0.5757745060668635,0.9080887355806577,0.945053305562333,0.7534100548820774,0.9501499315483373,0.0025465897658380207,0.2025048547467424,0.9254247405685532
0.9979301223838231,0.20514772268978956,0.14541664470611815,0.2671223304169875,0.5272055940647191,0.9205415676260799,0.9904725297861521,0.13339604053805593
0.36597098008361945,0.9527804324309632,0.8737775972394074,0.6199601316619249,0.8681300026548626,0.044767466751997366,0.13314834492449368,0.6054006832711357
0.7837419135721433,0.641923198474644,0.7038125669709642,0.6384754294158516,0.6807428448596787,0.15935551649778334,0.4996354065407182,0.44770308894902466
0.5716670706885194,0.5474086459117451,0.6334384105724021,0.6210272854990414,0.7798460126467083,0.23879529031619756,0.6127633710299226,0.6750358266219767
0.5810180436251458,0.9822952083413872,0.9230683167494925,0.6640307950744609,0.9445005455569775,0.03665405791967337,0.031173626244015804,0.7138573871467369
0.9105531669081595,0.2571707924025808,0.27487441553870195,0.39126657223511807,0.12445571666904157,0.5065611073834446,0.5209689545341808,0.19546789800560033
0.776649303703991,0.6346900536145316,0.5432261348100113,0.4249778995506718,0.7280114250999734,0.08718606345476172,0.41072909009799796,0.5226279170790508
0.4619048462311693,0.7408869839312359,0.928552038468513,0.8657682406519013,0.930672769050608,0.12174449618903681,0.15409269187600166,0.8119925770208896
0.299317098886806,0.9877117451826838,0.9711174518628546,0.7256400212074771,0.9059327979440968,0.002828664825370096,0.10205451264760644,0.9533368900985936
0.48891512970054357,0.9368773932610466,0.8872914848431227,0.6511517655865727,0.8336679245142864,0.07183224069474922,0.031999294804745615,0.7982031056099025
0.13347418971153113,0.9334600057081444,0.8556227460923763,0.61048167037817,0.9402507958961468,0.1279455321916613,0.2884473963363358,0.6191007667356961
0.9505546056885719,0.3522855352693167,0.4254088151319221,0.5070929611805249,0.4528328267646802,0.35854976301731645,0.5002284279632869,0.15607015166004728
0.9621209664019716,0.33492128753583805,0.45444036927295606,0.5628039686089373,0.4472215790472115,0.7727840966793078,0.8614370119701352,0.1546862459436511
0.8921896496269368,0.32512637485123497,0.390747781894487,0.48475633082014336,0.2794076901602226,0.46004512391740776,0.5999763307560032,0.2665327679032287
0.9718783135760076,0.12006310997294614,0.4487733696878554,0.7749436863253173,0.4917539238341889,0.5718367179818188,0.5399544250795525,0.2739956531899826
0.3885233371890709,0.9919873455702384,0.8885307170868441,0.6089981200412927,0.8893285460730966,0.1263275146488917,0.25290505642553784,0.7493056686596477
0.5854667434030565,0.7955742057882249,0.9830759983626983,0.8962644659089193,0.9701439951033621,0.025233847393800444,0.13262309389178745,0.5846368640039107
0.5450769915023554,0.8721332985104242,0.9557793532286479,0.7969780236710272,0.9530041851180027,0.15286896393886748,0.09281849934284613,0.613520232500141
0.9917873952581509,0.05656992638379102,0.19671620435482218,0.5069729675914502,0.4114479990895462,0.9272784741096451,0.7523255933262065,0.09805587962443164
0.3781900921918831,0.894379961655682,0.8261807247265033,0.6013503304022257,0.8663886833402135,0.07238657312468356,0.22386953089417472,0.5871851560761302
0.618471758154725,0.4906704529866853,0.6652024226493628,0.7130483666261181,0.7852042320339608,0.09607872458949204,0.531359037559558,0.6982622374313554
0.7514474465942802,0.5757735087383907,0.6852099928965897,0.6680983966560502,0.7677206084189664,0.37042256571849497,0.2159601878581105,0.6394964422535707
0.4550069721497409,0.9442431761311685,0.8147113160505847,0.5459109994629302,0.8823787236845797,0.021118319101088745,0.14338734097433542,0.8235422161669598
0.5778070339751546,0.9226113335370203,0.9900943677403814,0.8036510859865794,0.8618644271123759,0.11070709659649197,0.15148264061595418,0.9733373222842051
0.9847400516298228,0.34590387014089286,0.3471334651082597,0.40609885283966285,0.4753932274614878,0.7324533332436406,0.6327193893331161,0.2643237963624624
0.8357993529042536,0.5815429905209496,0.6452646519034032,0.6084986457012557,0.6214702613132824,0.3180952698396717,0.6401012289388145,0.45743286158658514
0.43987627997604534,0.9418077109687273,0.7486365910965546,0.45764804405008863,0.8792004290135444,0.022234426213159676,0.11565225808621964,0.6816514332315704
0.9834292762195747,0.13776737215650617,0.24276384057126055,0.4717988233021856,0.5533932153595188,0.44814388298048313,0.7472509396411482,0.02831576184424693
0.7532867216110053,0.6357117372821058,0.6575439339996717,0.58023020937218,0.7970276068520521,0.3984946625379984,0.6120961166648995,0.6647365558941254
0.9893763898051433,0.29770633188340845,0.3477273373413051,0.45171086711908137,0.33597409829336544,0.6040295025870933,0.6720336191392916,0.1104334265845522
0.9785423788710794,0.09688216390965812,0.37731863239430996,0.7042664364119412,0.5640103974001586,0.8014639645538105,0.9450575596140904,0.2624751556658478
0.755433323686358,0.6315506741337414,0.6075339856783545,0.515272155061587,0.7712819357822337,0.33083597523572483,0.24536208062673637,0.468561445929646
0.34849763985001997,0.972236077780747,0.7461077155225236,0.4301350610728053,0.9411992771304944,0.14135467054847184,0.22070277192315757,0.5827318116194827
0.5555603049085931,0.9146394850095516,0.8532830573020064,0.6222894185046585,0.9447952751148163,0.016374656426331548,0.006505182027156012,0.7196582161920696
0.5776521012044671,0.8269062214973701,0.9657939555992908,0.8471627565125085,0.9799544073880584,0.16319476502563132,0.2540907073779304,0.9176886260523289
0.9937660192648852,0.08572096949633898,0.36882503661481236,0.7062842577204268,0.1714785075236013,0.6613267971239467,0.4865259467798024,0.2715548256899095
0.5514092480777575,0.798325541118903,0.9331215718208633,0.8253667722490402,0.8046312076503159,0.16650187414665488,0.312068293716229,0.7521733464658612
0.7699618904856742,0.5351795693952046,0.5899516017637633,0.5718192696303833,0.6683696819926938,0.3000926961156817,0.6740012423396567,0.560409603058378
0.9419622804529064,0.3317715796098889,0.44960698119076403,0.559105272802371,0.4425275250273928,0.837064456460202,0.9204281347435201,0.27953562387039926
0.6385036768753396,0.553191747540184,0.5011896701019681,0.4353915921157735,0.6811698841535585,0.21731429376324127,0.6494461710610182,0.5396550879551746
0.7152550965060755,0.669071206858678,0.7264713323323634,0.6471383606697673,0.7516047918041809,0.16598643513742575,0.4032360222291196,0.7319383882372223
0.8349909031934066,0.6743284825969873,0.689297085249477,0.591881686616002,0.5760258337521115,0.2673465205808851,0.5164625056707752,0.6624823717963545
0.5838899217764049,0.8614868125738737,0.9663660347265212,0.8200827090560766,0.976103292721294,0.09836444948233203,0.2430909458763788,0.8198142939021359
0.9155428136753487,0.15637810738089972,0.41558935467539115,0.6881795613901821,0.263294191581242,0.805117142768213,0.6559257454197098,0.18166001761817924
0.739124354583945,0.5621692529729245,0.7204606957438698,0.7279290324586004,0.7983643259395558,0.28501816338009817,0.2092919550091068,0.5701429532934889
0.5997132089788142,0.638886295627086,0.65812900563708,0.5784065252630727,0.6920745156087615,0.38778088549454476,0.30676518105866124,0.4141569393445808
0.9553113600250362,0.30754083617928196,0.421135229245985,0.5427872911260633,0.5732144692078699,0.8874145063621983,0.8463742741213361,0.17300255246148438
0.2862391005584434,0.8722598546428069,0.8556057756507639,0.6593785233801596,0.8922563074438705,0.07774494183531841,0.06481690381485532,0.6312496700275271
0.5542116642242949,0.9172685413761112,0.9074526925898861,0.6944576227057283,0.8726472315365195,0.09431545933574394,0.04846177366747226,0.9114534549723684
0.5246398339735978,0.7982936654165818,0.7826386975369396,0.6188658613652468,0.9804292679931248,0.03744459552065393,0.09564672960449623,0.6164330363685541
0.5357615153935931,0.9451757892379835,0.8743847109088231,0.62684818860201,0.9808131516901659,0.03299981194249278,0.0702510398034938,0.7510801964825069
0.9156354443883166,0.12942941926222498,0.23101403584743563,0.46515168715874966,0.5692754086871749,0.6738928936152745,0.7938997960148058,0.02111329213558308
0.5787722678066345,0.6560580312963059,0.6756894735714919,0.5882777361164729,0.72615504254295,0.16562682752695299,0.2553753274377318,0.5327511399762865
0.9151610666097165,0.24263015947358033,0.24044103390256166,0.3586343489919316,0.46492388642743243,0.4345078447871096,0.8082080160107356,0.11025920768954996
0.8272691036195163,0.6861899041646583,0.554946246010713,0.3988184991363968,0.7043558639193817,0.3401327747505867,0.2958109181893478,0.4859189996543295
0.9555261969683999,0.27544687253658007,0.4122626759806217,0.5612781566872517,0.4426269068604942,0.53858960703726,0.879097092353434,0.27711091653014164
0.9636918590514887,0.36126372057530853,0.4446710972276916,0.5252428726117834,0.26024300258999644,0.5915896015665256,0.5375776736853654,0.0773538644000809
0.7781778102172832,0.6277136857070618,0.4999544644247004,0.3718979478600707,0.6250825261476775,0.38812701656914494,0.271207845547783,0.6406920943174225
0.7846498178234707,0.6863221200397707,0.555343126277222,0.3992503609327316,0.603587304948113,0.26358162912531363,0.3399707327941363,0.42163105076839114
0.8084476946704131,0.6228021995876291,0.5906719141770943,0.49947103682268323,0.5754288513433748,0.16997474152335196,0.3761362194133685,0.5806767358295817
0.6865099383752882,0.679942460585432,0.6140196062657751,0.4843677426508871,0.7388931938068685,0.18879627771058272,0.4050324765787179,0.4692113704346593
0.9807396413741147,0.29792640976754226,0.3435822749741656,0.4458441905585534,0.40631151805635624,0.9177558687182964,0.8497428502965675,0.2023057254836415
0.898321635463406,0.3101555663859946,0.4582104809967179,0.5911084339501339,0.3360569380408155,0.8391059098396694,0.8641244389068196,0.12401568770071116
0.8311563011162606,0.6059762775524671,0.6851140524290179,0.6426910016867801,0.694840532811913,0.3460539418627925,0.21731562649337843,0.714185139338504
0.9110102498832533,0.31143582068869824,0.1382942366469092,0.15562812627331823,0.1941593086942703,0.7304080040037838,0.8881018964388949,0.26096129941541074
0.9938286872173427,0.22867529843813553,0.3449632984929628,0.5152499557015139,0.02411979075872492,0.5610303093772604,0.920837486291365,0.02497014860573557
0.7149507752673698,0.6212192164894125,0.6890033276177564,0.6353378096017649,0.7560684402379714,0.08685747081514432,0.37974394385406446,0.7160814752977711
0.7706247843169813,0.6780069255283013,0.5953322060404224,0.4604608933579367,0.7639050514232972,0.09493595940326736,0.24393357945769079,0.6478000887051032
0.9648788006011477,0.24293808255214636,0.2135679132327687,0.32180318868050295,0.37217265917625064,0.36061978172453807,0.7553359454169797,0.051104638799392754
0.9081923639914125,0.0348969375108322,0.0852047367651354,0.38304257290869925,0.393354278379468,0.9939910921874304,0.5546356264765678,0.23119041539829255
0.9996425444403463,0.18028279624162544,0.41247646143940375,0.6579808775496717,0.32132001987946834,0.4236974058393998,0.5391140134924544,0.08050857979493013
0.7671007824769631,0.4733527539917066,0.48754863498975454,0.4846707693689484,0.7672802503834982,0.11995069021481825,0.33501042960308597,0.5451971948173301
0.7779815600837736,0.6162782318356178,0.7241630379278495,0.6876642212713359,0.6774568925284622,0.3415752816787037,0.5270030833072372,0.49278428333499813
0.5225756834738171,0.7600757984062009,0.7916502517598684,0.6621506180066635,0.9608009615206818,0.10555393495468608,0.051306825831761174,0.874523243306925
0.6522919908580513,0.6133263760002178,0.6350520541039218,0.5679989726647218,0.6719777708622217,0.27750891742853695,0.2704317148811712,0.5477438287266457
0.7469368369567615,0.628958308980776,0.6495795287886225,0.5749170021911761,0.6758624144826676,0.33163741434100186,0.23873921633198186,0.6715934491518198
0.6729981960291496,0.4694756984833893,0.6833524617049623,0.7563289340241669,0.7694835445709517,0.37695114963135484,0.23659724941256627,0.6782767568856317
0.994993323064467,0.19273758508524516,0.250338541175518,0.4226779149982104,0.4182644091848744,0.6569622868568394,0.76360740258215,0.24123847819116356
0.9262335624045035,0.35374103857382877,0.39248544320462064,0.4607834702077914,0.28098847437736374,0.7225824039952088,0.8083327559111747,0.0
0.5448726355769311,0.9327132336046102,0.9766726941655589,0.7771345612021762,0.8343887137137047,0.03044894327536611,0.10769060410338464,0.7761479508656531
0.541503591255412,0.8478493260797502,0.9886463863754004,0.8616837014996385,0.9983257751834238,0.02686812630299011,0.05908687168163855,0.9833499717875255
0.4920001053253206,0.7548406066760346,0.7372796170520336,0.5918959390852808,0.8183879898269755,0.1374103209149278,0.3299096876333688,0.9854865543627839
0.4080899868598757,0.9367481307197987,0.9479273998630399,0.7344392398340868,0.9328698938875091,0.0003031476191505884,0.22286967042121386,0.8952986983220416
0.17526569231103994,0.9899624894695602,0.9765812833168747,0.7313484529880431,0.9069535695625461,0.01750308416199278,0.22703116232354936,0.7271542169815554
0.4380336880467632,0.9971036528839312,0.988804945245691,0.7424461493659898,0.9670557466082841,0.05618231913755681,0.15470436930245024,0.8045267679810155
0.9654171277939818,0.344348659939987,0.4350630785407953,0.5275773738781028,0.40665335587430396,0.996040215073734,0.7237441068428839,0.21031047053476598
0.9796310118438147,0.30414721687501245,0.04403391404093204,0.037712960922339334,0.29032975033507347,0.540026894272082,0.9722659057713792,0.3082831305691621
0.5492688752323929,0.9758940255014923,0.9558363883862174,0.7140759849929234,0.9811854974407446,0.1583424988271254,0.11018833403780158,0.6790688007647562
0.7984570627524521,0.6155933355562279,0.5004689938657106,0.38256001148153784,0.7974303504527959,0.17278708415367725,0.48833276497569794,0.6863052277478553
0.9961480867473937,0.26835456888006093,0.41051444523381864,0.5657623262274564,0.06898860544032356,0.8454668558860458,0.5955737675378598,0.3095134276857963
0.0,0.9758415528036508,0.9838088925407321,0.7525162272081874,0.9864168304757934,0.03519522589383832,0.043545670784726584,0.6100457187141339
0.766917768253218,0.6425815366047866,0.6770746642101865,0.6012943552838564,0.7855963291273437,0.1401293924713206,0.2869282880141132,0.46559115206037394
0.5694519491137899,0.7718870803982038,0.8093253811669424,0.6768097362385869,0.886979248357,0.04391482180874734,0.29692521970786373,0.930294540776401
0.468879818183854,0.8046840149815568,0.776811417791268,0.6057284448730426,0.9099095134738229,0.1515041810748291,0.27067178405658665,0.7251898882671146
0.21157405639533294,0.8757449727338513,0.7577873866021038,0.5226845960067558,0.9548808531833817,0.1673294367186874,0.18024759957574576,0.9463515795282657
0.5303064995161957,0.8834147309472973,0.9327488625384502,0.7562883442698175,0.8146406272974782,0.08713440165792768,0.1472874470307155,0.8655750387895209
0.9339714042748717,0.3230082250483082,0.45573794320501115,0.5756614936538839,0.5312300880297616,0.701058639284501,0.9867035677710816,0.02445564490467239
0.990040778192808,0.10092451801685584,0.4368392899730501,0.7812260721300667,0.527676172634442,0.901402859952467,0.4870543728913949,0.03578227735800166
0.2048215840129896,0.9215569578618394,0.9663654592008809,0.7718991004326511,0.9146001818159664,0.10384038603194987,0.22041445120125358,0.6814957744394519
0.5602656210578141,0.7172896861799358,0.7956157116431456,0.7024360318671573,1.0,0.17432547294462272,0.14986489731523683,0.7372666991378446
0.9367887466484894,0.27677075294196685,0.44838833901342656,0.6095131600742126,0.5606292011057229,0.3786034359318338,0.6759188730330122,0.24432879166829008
0.8273699232751863,0.5075977105610224,0.6044968985393587,0.6152362167424253,0.7296529319000159,0.14816424218974736,0.5860057949158004,0.6226204649749117
0.4811844620005254,0.9774252671242707,0.9421411961753264,0.6940652486768731,0.8401314726649782,0.10821464931654041,0.2134913555786112,0.9427603487438053
0.911942554214183,0.3208066600911117,0.41772425645217626,0.5256700615155504,0.3688065165697534,0.565291258420373,0.7894304982504873,0.26424386275513234
0.4252417305119575,0.7732995591362162,0.9085776699805294,0.8119324525360149,0.9367183247860558,0.003717239327766188,0.20606440438317575,0.7299029742528955
0.6993440481883799,0.640489653494316,0.701307627928366,0.6362277710026406,0.7116338863935362,0.1502079719744084,0.3018583065501068,0.3867587899114302
0.9955331582787657,0.12420795412658356,0.2989919516064986,0.5643375192786372,0.5113021278854798,0.5745398277133543,0.8258643553823655,0.2308821634989992
0.9270109013053034,0.31929834305509563,0.3141107818077036,0.38564426633374194,0.5685581937932909,0.49312304873367746,0.9251645531443984,0.03151484605633183
0.8195559555989986,0.455847290078789,0.5820166736384161,0.6291358106048878,0.6325205555658947,0.2602800778836579,0.21965338402068146,0.5668297586403028
0.9449236992778287,0.20534030516990456,0.11947062489720495,0.23183472241954928,0.5736103598217422,0.6226841405035537,0.9797067137175832,0.07117642001720385
0.987610189161265,0.1418535808535409,0.354649966527841,0.6206454912417462,0.4230073743185633,0.5876980459880403,0.8199052087558473,0.2540869628457013
0.7438187549318203,0.6111368062020326,0.7198823909546958,0.6860735100898013,0.7747215437742057,0.11000904240228573,0.30037691882797024,0.5092434544992083
0.7598678202228835,0.6226820861907916,0.6925798200264625,0.6390252394952586,0.5921985180018902,0.25465114256903765,0.31508490445005777,0.48018169220578144
0.6981680641983548,0.4749677156903708,0.6848575772582955,0.7536242388967899,0.7787195245560636,0.23799670258112518,0.4382264703911009,0.3823104993000685
0.6128879135725567,0.45751840720867076,0.7257972632646191,0.8250776794343156,0.7719309244176896,0.20822959315438297,0.4960057016869012,0.4964985295460266
0.43804716446276754,0.9104626699957996,0.9635903488650847,0.7769665371206861,0.9699317072443125,0.15565132378280114,0.1658558887834966,0.7460782056314178
0.809612462215183,0.44981027667194007,0.6856372732400978,0.7766403563321967,0.6772813120886663,0.17516778464001925,0.4027956460002262,0.6470213359697564
0.40020747384317795,0.8823803199615017,0.7528871930337225,0.5106947646932248,0.9212340325740551,0.10568545957061597,0.2531747036701489,0.6560339346576718
0.9265338860269372,0.3236683971164036,0.4037643064578117,0.5039061537322654,0.4915949114110285,0.4586199250678478,0.955631634570399,0.23515118283308567
0.4507640506881862,0.9666490349099446,0.8069895318799539,0.5175683962687904,0.9851629403176201,0.1300553631077194,0.20600797607317933,0.7389066942938137
0.61791163518471,0.5877743280206653,0.7198340742459591,0.7055328336603494,0.6946339613664949,0.3786648215483692,0.47763103590922146,0.6379048856324105
0.550077962341303,0.9311363641810864,0.7652769023263138,0.48880275070170154,0.8091012004793272,0.028777441144489123,0.18197184869795735,0.6241747672214226
