recency,frequency,monetary,avg_basket,product_diversity,return_rate,weekend_ratio,repeat_category_rate,CustomerID
0.9362842617848139,0.09814502102244904,0.2888651278014154,0.4367314504242388,0.47965168540649755,0.7926605504587156,0.5128205128205128,0.20512820512820518,13729
0.15926168018519554,1.0,0.9204846369061566,0.608654886063094,0.8817520907831402,0.5589273112208891,0.07536764705882353,0.2354473039215686,16133
0.8342793216643744,0.33461767998214015,0.5610617798997335,0.6452088386359984,0.9002910518966478,0.0,0.0,0.16559000861326445,14669
0.6077325128896673,0.2890623861656048,0.4311211075431636,0.46456307973702726,0.6596822753192666,0.0,0.16071428571428573,0.146577380952381,17222
0.6933304893179024,0.2890623861656048,0.48810439075782175,0.5656755038776169,0.5958442047095882,0.6605504587155963,0.0,0.20376712328767121,14407
0.9533196666910089,0.0,0.1987669666365437,0.4081182545127733,0.4847432115081472,0.0,1.0,0.4014227642276424,14996
0.9277244143755496,0.09814502102244904,0.31574952076506446,0.4844431033976222,0.4331391347702052,0.9908256880733944,0.0,0.44144144144144143,18247
0.8601503731928798,0.09814502102244904,0.17401745086356257,0.23316994740978148,0.49925051030224016,0.0,0.0,0.14939024390243905,14779
0.7791964863028962,0.09814502102244904,0.27574229782107973,0.4134492406955872,0.4897024751079551,0.0,0.5128205128205128,0.436965811965812,13951
0.4763889583782348,0.663862683062538,0.7021941499901805,0.5551998917816408,0.8350228553956656,0.09436435124508517,0.16666666666666666,0.37928240740740743,17690
0.2797384903847442,0.1742722136142913,0.4128752697585638,0.5636091701636576,0.6961587157031146,0.3963302752293578,0.0,0.11736111111111108,13159
0.5911665269570773,0.09814502102244904,0.3191354408752216,0.49045331927598723,0.5518324171611284,0.0,0.36065573770491804,0.4071038251366121,17064
0.5882452599301117,0.1742722136142913,0.22170318020029356,0.22472127898429317,0.4194961240694642,0.0,0.0,0.4402777777777778,13865
0.9326672487867222,0.0,0.3035045730789303,0.5941527013181191,0.24806029457982387,0.6605504587155963,0.0,0.22500000000000003,13541
0.5117767567785831,0.41074487257398257,0.5141599615526524,0.4804700501881294,0.6428871968049372,0.0,0.10833333333333334,0.24652777777777785,15227
0.647567605385473,0.2890623861656048,0.608135419507196,0.7788781274887748,0.3970088792749929,0.28309305373525556,0.25,0.07738095238095238,18194
0.6252535083491437,0.3748002968969332,0.4723926244569434,0.4445620968967383,0.41229070616488733,0.2201834862385321,0.24242424242424243,0.3345959595959596,15030
0.26142564254602063,0.09814502102244904,0.3084285705110985,0.47144887750006714,0.4897024751079551,0.4954128440366972,0.4375,0.48871527777777773,17495
0.707242816123376,0.41074487257398257,0.6736207113527193,0.7635829129811236,0.6268724672347086,0.0,0.1773049645390071,0.10224586288416077,14918
0.37196767472347614,0.09814502102244904,0.278905065000975,0.41906010800552806,0.46904223864579303,0.0,0.0,0.20512820512820518,16824
0.26142564254602063,0.500252522571941,0.5621383832022988,0.4723422480031252,0.719566063067671,0.28309305373525556,0.0,0.16115900383141768,12963
0.19095122637278455,0.7496005937938663,0.7771758649530627,0.6031785134029988,0.6823926889454288,0.2642201834862385,0.0547945205479452,0.3541666666666667,15290
0.9812424452618456,0.0,0.19994237972797446,0.4102049104334493,0.37151494377774147,0.6605504587155963,1.0,0.1388888888888889,14010
0.5696047752429739,0.500252522571941,0.7675441917270098,0.8370652614417593,0.7224809427978844,0.3963302752293578,0.1004566210045662,0.12119482496194822,16131
0.3253403633778068,0.2364726589596911,0.3285111655907653,0.3416976407371628,0.7010754057909225,0.0,0.0,0.0026371308016877593,15511
0.7409019164917862,0.09814502102244904,0.06111502972200189,0.03371420869888464,0.24806029457982387,0.0,0.09090909090909091,0.29545454545454547,16866
0.45237686891880524,0.2364726589596911,0.25441870301016456,0.210586261567429,0.4847432115081472,0.0,0.19047619047619047,0.23115079365079366,18211
0.31142803657233314,0.6297184172751005,0.684930035580424,0.5587309257626203,0.8489422826985822,0.28309305373525556,0.19950738916256158,0.19191297208538588,13590
0.6322535669781317,0.09814502102244904,0.40159214095104323,0.636888786226067,0.7673839933162938,0.4954128440366972,0.41040462427745666,0.17124277456647397,15154
0.9119920573628759,0.1742722136142913,0.3607557525648861,0.47110028920202307,0.6013785317374574,0.0,0.0,0.57375,16231
0.6154587313790155,0.500252522571941,0.6386828506488107,0.608156538086166,0.6067569413097249,0.4954128440366972,0.7522123893805309,0.05125368731563423,14970
0.6077325128896673,0.0,0.22553236262150445,0.45564073135043026,0.3970088792749929,0.0,0.0,0.7416666666666667,13177
0.6322535669781317,0.500252522571941,0.544012223818918,0.440206178019489,0.7026865623040013,0.28309305373525556,0.25766871165644173,0.23133946830265845,15312
0.7159351921678198,0.47294531791938227,0.4973733777691016,0.38573070198997317,0.8268275666345437,0.4246395806028833,0.0,0.1895424836601307,17994
0.5911665269570773,0.5917729095724684,0.7395576993878612,0.6939286896118282,0.9470652751287574,0.5404503753127605,0.09961685823754789,0.34179438058748407,15281
0.7859379356048766,0.09814502102244904,0.184516331439057,0.2517567169566053,0.42643946792633786,0.0,0.0,0.39215686274509803,13686
0.5852740543029985,0.2890623861656048,0.5000894095596484,0.5869520909281056,0.6596822753192666,0.28309305373525556,0.0,0.24928774928774927,14555
0.7752234836856473,0.0,0.2869613674843168,0.5647574141840199,0.44587191293026723,0.0,0.0,0.07738095238095238,16526
0.9504106231104859,0.0,0.22358100978382933,0.45217558452746576,0.47965168540649755,0.0,0.0,0.05277777777777776,13123
0.6299513969427243,0.1742722136142913,0.3104941178764993,0.38195872509824014,0.319597110331925,0.0,0.23809523809523808,0.07738095238095238,13514
0.4390001705699397,0.0,0.11664614507868731,0.26242009680001166,0.26467258618332856,0.0,0.0,0.29545454545454547,16557
0.6537390689447445,0.1742722136142913,0.5148480544844471,0.744752578490945,0.6040866752116578,0.0,0.0,0.22996794871794873,17594
0.6299513969427243,0.0,0.08303703531402495,0.20285245381450512,0.18726081724026072,0.0,0.0,0.2619047619047619,14473
0.9863860617598568,0.0,0.3139405528353676,0.6126979412953535,0.49925051030224016,0.9908256880733944,0.0,0.213768115942029,13175
0.48190724079819425,0.47294531791938227,0.6946133177984122,0.7357264391927743,0.7950095577350458,0.528440366972477,0.07954545454545454,0.2563131313131313,13384
0.3819024527455691,0.1742722136142913,0.38824352317419497,0.5198814359901771,0.5842696965152536,0.3963302752293578,0.0,0.31828703703703703,14020
0.8895651406139886,0.525535045125296,0.5673838421637603,0.45571175049687995,0.7120780086736189,0.5504587155963303,0.0427807486631016,0.3645276292335116,16351
0.5249839657950353,0.41074487257398257,0.5974163162146611,0.6282221606373402,0.9140322982125086,0.1981651376146789,0.0,0.16019624573378838,15752
0.4319048467718818,0.500252522571941,0.5029999408449546,0.36754097930066965,0.8519023561593353,0.1524347212420607,0.27466666666666667,0.16644444444444445,16085
0.8216734063818487,0.09814502102244904,0.37727330878794385,0.5936883449017301,0.5930156949938641,0.0,0.0,0.3059701492537314,15210
0.9087604129380458,1.0,1.0,0.5381755406372133,0.671374964212994,0.04985286480872425,0.12484993997599039,0.04740229425103376,17850
0.8291988803292089,0.0,0.13057600147911352,0.2871206435876634,0.2941031748346736,0.9908256880733944,0.0,0.48333333333333334,16217
0.7742158791442931,0.1742722136142913,0.47769772020161927,0.6787409049594357,0.6384469754290434,0.0,0.0,0.48596938775510207,16214
0.7308230760523142,0.0,0.2554466304768648,0.5087700497098047,0.319597110331925,0.6605504587155963,0.0,1.0,13106
0.15926168018519554,0.2364726589596911,0.6114730348714772,0.8440231584469244,0.7989260215047,0.7431192660550459,0.3237704918032787,0.4176912568306012,17728
0.9504106231104859,0.2890623861656048,0.3525102816784085,0.3252458181200515,0.8474448560908396,0.28309305373525556,0.0,0.08915906788247213,15003
0.8900847562375098,0.33461767998214015,0.49114140364159087,0.5210852872081191,0.26467258618332856,0.9908256880733944,0.0,0.27343750000000006,15100
0.6050788537625509,0.47294531791938227,0.6051400589501683,0.5768383458057429,0.7795627883607901,0.0,0.0975609756097561,0.2859078590785908,16477
0.9485674319602682,0.0,0.31760963547376053,0.6192183839780738,0.463507911617924,0.0,0.3488372093023256,0.18895348837209303,15784
0.6557484704762346,0.47294531791938227,0.494418547345864,0.38049656905015294,0.7151085629991754,0.6994063680518079,0.0,0.4301470588235295,13662
0.5117767567785831,0.5710903389418314,0.6272223857100563,0.515457605356137,0.7910110678472058,0.689270043877144,0.045936395759717315,0.30624263839811544,17442
0.5629189010962606,0.09814502102244904,0.3231040827048415,0.4974982318258312,0.4897024751079551,0.9908256880733944,0.0,0.27906976744186046,15469
0.3819024527455691,0.2890623861656048,0.34884692577371434,0.318759674698915,0.40480265177083524,0.28309305373525556,0.0,0.09308510638297873,13238
0.07047441617323603,0.663862683062538,0.7229626072602189,0.5920570243255043,0.8921407509801611,0.33027522935779813,0.1668806161745828,0.10959563543003853,14395
1.0,0.0,0.41418162628164,0.7908866248307551,0.4847432115081472,0.0,0.0,0.03812056737588648,13543
0.6228560731446663,0.0,0.3380596025043392,0.6555634028564232,0.5038512368694057,0.6605504587155963,0.0,0.3822463768115942,12822
0.3614304305986457,0.2364726589596911,0.2588022083766943,0.21833464167804717,0.3072753569027837,0.33027522935779813,0.1111111111111111,0.06712962962962965,16566
0.9138120875700761,0.0,0.29487744216336975,0.5788228854992268,0.5553356514826076,0.0,0.0,0.2911585365853659,16972
0.7680444155850216,0.0,0.2798546974081313,0.5521308329411339,0.16176688174300935,0.0,0.0,0.19270833333333331,16545
0.6077325128896673,0.0,0.2493875392216589,0.4980075446689638,0.4847432115081472,0.0,0.0,0.4065315315315316,15762
0.7995593647748882,0.0,0.16180159825174556,0.3425118286930118,0.5212196518919954,0.0,0.0,0.17333333333333334,16448
0.7960300801353356,0.1742722136142913,0.2842127489494961,0.3353816858248264,0.6841687102527929,0.0,1.0,0.125,17051
0.9759419591069605,0.09814502102244904,0.26615428200468827,0.39644151420451035,0.463507911617924,0.4954128440366972,0.0,0.0482456140350877,15183
0.9326672487867222,0.2364726589596911,0.427750501606573,0.5176663297404083,0.6170795045998114,0.0,0.0,0.1802884615384615,14186
0.917395952614102,0.0,0.04159910721306337,0.12947418657941445,0.0,0.0,0.6666666666666666,1.0,18063
0.5696047752429739,0.1742722136142913,0.3099518670769994,0.38099746340213736,0.3888833588003309,0.0,0.41379310344827586,0.24281609195402304,16621
0.6411689209833898,0.2890623861656048,0.4625669757659845,0.5203508499416836,0.5371389448624995,0.28309305373525556,0.3392857142857143,0.07738095238095238,13946
0.5487223366205466,0.0,0.3896824622930586,0.7473289622064265,0.7089985723369723,0.6605504587155963,0.7716535433070866,0.298228346456693,14474
0.9138120875700761,0.5710903389418314,0.7877803369884138,0.800554884121488,0.721029065734381,0.0,0.016666666666666666,0.20347222222222228,14134
0.9784564520978472,0.2364726589596911,0.27124149129633635,0.2403290303340282,0.463507911617924,0.0,0.0,0.28618421052631576,15715
0.7782117171155284,0.41074487257398257,0.6592268683609392,0.7380084730458174,0.6893997474412297,0.7926605504587156,0.03954802259887006,0.40160075329566863,17204
0.9402168118115117,0.0,0.13173392342448076,0.28917416449482336,0.5409196805609917,0.0,1.0,0.1470125786163522,16524
0.37196767472347614,0.41074487257398257,0.5011488549115606,0.4573969504500195,0.6493597120291801,0.1981651376146789,0.2,0.48333333333333334,12948
0.886414396393681,0.500252522571941,0.5648383600949802,0.4771300174412172,0.8182646555590196,0.1524347212420607,0.37055837563451777,0.16402284263959394,12872
0.48190724079819425,0.0,0.237543980511717,0.4769721149708026,0.4744206482180607,0.0,0.0,0.1880952380952381,17637
0.786880004559474,0.1742722136142913,0.38627512362908845,0.5163876011354911,0.5930156949938641,0.6605504587155963,0.0,0.1388888888888889,14231
0.3819024527455691,0.5710903389418314,0.6332088127756843,0.5260772759690686,0.7377627696877789,0.2331354560172693,0.10784313725490197,0.17687908496732024,17519
0.8473643680093665,0.09814502102244904,0.24350842412574547,0.35628239066783496,0.43961164999444796,0.0,0.0,0.2619047619047619,16250
0.19095122637278455,0.0,0.17236712817516886,0.36126019053748415,0.37151494377774147,0.0,0.35,0.28958333333333336,16988
0.6103462658527656,0.7967316776285425,0.6919275267738922,0.40562055951412446,0.721029065734381,0.2331354560172693,0.2557077625570776,0.0563165905631659,12843
0.6616409431303133,0.33461767998214015,0.6908227369520061,0.875777575807724,0.673255973652656,0.4403669724770642,0.0,0.33731884057971023,15980
0.6746596366221932,0.0,0.2532044491218064,0.5047872889889671,0.6292441861041964,0.0,1.0,0.09104938271604934,14965
0.9200361749744368,0.0,0.12894611157812896,0.28423018142768597,0.36219988105138007,0.0,0.0,0.5241228070175439,13773
0.5728536791183538,0.0,0.2378638499121275,0.4775402054026281,0.45780835661455593,0.9908256880733944,0.0,0.2106481481481482,15598
0.6746596366221932,0.47294531791938227,0.6508268303867331,0.6579510680471414,0.8074549245798184,0.16513761467889906,0.0,0.18019680196801968,13931
0.2797384903847442,0.2890623861656048,0.5021974915785108,0.5906948136374444,0.7058686511943799,0.28309305373525556,0.21014492753623187,0.3916062801932368,16496
0.5760429667020784,0.2890623861656048,0.414525124393472,0.43513222084607195,0.6195752383575654,0.0,0.26744186046511625,0.15891472868217055,17734
0.39129994657903455,0.33461767998214015,0.261957283013442,0.11552299081368145,0.6805999911377467,0.2477064220183486,0.0,0.12784900284900286,16330
0.37196767472347614,0.2364726589596911,0.32663846652394635,0.338380443776769,0.4847432115081472,0.0,0.0,0.17803030303030304,15393
0.6900815854425225,0.09814502102244904,0.4280447484824279,0.6838893787597375,0.5842696965152536,0.0,0.3055555555555556,0.4976851851851853,15074
0.9558257432186126,0.44326069645145666,0.4347064353119212,0.30560733078963676,0.7795627883607901,0.0,0.31470588235294117,0.21740196078431367,15013
0.3382211661075024,0.5710903389418314,0.731710764119901,0.7009400894476308,0.9322290048326167,0.1238532110091743,0.06675062972292191,0.31349706129303107,17365
0.45237686891880524,0.5710903389418314,0.6858698784616022,0.619536159853552,0.8421093935244381,0.6305254378648874,0.03978779840848806,0.1160477453580902,14227
0.2963044763173342,0.1742722136142913,0.3995185426092307,0.5398958767724316,0.6040866752116578,0.0,0.0,0.26424050632911394,16295
0.4706897167575288,0.5710903389418314,0.5635138143377512,0.4025137925574569,0.7224809427978844,0.5661861074705111,0.1059322033898305,0.37058615819209034,14064
0.8832054813132819,0.2364726589596911,0.41040913896306974,0.48689500610511094,0.6013785317374574,0.8807339449541284,0.12345679012345678,0.1388888888888889,17714
0.5249839657950353,0.3748002968969332,0.5544931610800614,0.5902244444361573,0.7058686511943799,0.7621736062103035,0.13924050632911392,0.1824894514767933,12909
0.713085762834217,0.09814502102244904,0.22865034773365966,0.32994314848703543,0.37151494377774147,0.0,0.0,0.30034722222222227,15689
0.4763889583782348,0.525535045125296,0.5994423065633214,0.5125637661655082,0.6339010246229115,0.6257846450989859,0.14705882352941177,0.2686887254901961,16218
0.5023792629451177,0.0,0.24290382316856096,0.4864914719418598,0.4744206482180607,0.6605504587155963,0.0,0.1970720720720721,15597
0.3382211661075024,0.33461767998214015,0.40434806844934457,0.36719706650678985,0.6787903006805251,0.0,0.3901098901098901,0.2122252747252747,14577
0.5760429667020784,0.1742722136142913,0.33622050572129725,0.42757600640612536,0.5212196518919954,0.6605504587155963,0.0,0.20301418439716312,17527
0.7333981053221219,0.47294531791938227,0.5966039855636809,0.561688448971343,0.6911120541096665,0.6192660550458715,0.0,0.4065315315315316,12853
0.5911665269570773,0.5490725105112246,0.5727506201889303,0.44122161215748723,0.8242987758402995,0.0,0.2575107296137339,0.1157904148783977,17913
0.6517061651082203,0.44326069645145666,0.6297915982521307,0.6515247753403397,0.6292441861041964,0.0,0.13580246913580246,0.290380658436214,15410
0.24095362039909712,0.0,0.016468132090806886,0.08501407975461439,0.0,0.0,0.0,1.0,18174
0.9115340563162666,0.1742722136142913,0.304249251882307,0.37088893307970694,0.6406799940281567,0.0,0.0,0.27508503401360546,17952
0.8632051319025378,0.1742722136142913,0.2528336867540293,0.2798077299286468,0.6315868033939045,0.6605504587155963,0.9074074074074074,0.03125,13684
0.8169965871011756,0.500252522571941,0.5961962279765389,0.5327521982686199,0.7120780086736189,0.4954128440366972,0.0,0.2553146258503402,17646
0.4319048467718818,0.6472175315336735,0.8214133267793204,0.783551942264725,0.4331391347702052,0.0,0.06896551724137931,0.3615900383141763,13629
0.19095122637278455,0.2890623861656048,0.505721896533843,0.596952304636714,0.8374143803665011,0.28309305373525556,0.45195729537366547,0.1450177935943061,17827
0.15926168018519554,0.5917729095724684,0.5824582795808051,0.4151856048900586,0.7519115314492297,0.0,0.045,0.12812500000000004,13305
0.9806271833924285,0.09814502102244904,0.1955684946598084,0.2713285904521763,0.43961164999444796,0.4954128440366972,0.0,0.24281609195402304,15323
0.3253403633778068,0.44326069645145666,0.5728001655389419,0.5503510287641735,0.8037112573046585,0.6605504587155963,0.732484076433121,0.15671443736730362,15351
0.497482846292698,0.3748002968969332,0.5543064188819475,0.5898929322369761,0.9317462715444076,0.2201834862385321,0.24162257495590828,0.24140211640211634,13772
0.26142564254602063,0.33461767998214015,0.5331782242255858,0.5956968940039771,0.6751186314881541,0.9146083274523642,0.125,0.09583333333333333,17115
0.7384364666917951,0.33461767998214015,0.32195613731696104,0.22141110236873263,0.37151494377774147,0.0,0.3488372093023256,0.15891472868217055,16948
0.19095122637278455,0.7967316776285425,0.7469910156927271,0.5032208581832287,0.671374964212994,0.1238532110091743,0.050387596899224806,0.4392764857881137,14060
0.7228608611972914,0.0,0.1381699956714426,0.3005890024670046,0.4847432115081472,0.0,0.0,0.09234234234234234,17267
0.9138120875700761,0.0,0.2769747429307696,0.5470141532969912,0.43961164999444796,0.0,0.0,0.6882183908045978,17782
0.9518712308370099,0.0,0.19864735819975987,0.40790592093551337,0.3420843551263963,0.0,0.0,0.32017543859649117,17699
0.9256226802223777,0.0,0.004754256633596077,0.06430304397330433,0.05492452414859644,0.0,0.0,0.6770833333333333,17327
0.4390001705699397,0.0,0.2840912894458374,0.5596579980229697,0.7120780086736189,0.0,0.0,0.2345679012345679,12890
0.5760429667020784,0.09814502102244904,0.34752162775228523,0.5408503001626286,0.42643946792633786,0.0,0.0,0.44642857142857145,17205
0.8512998862518628,0.09814502102244904,0.4874215519103702,0.7894193152021516,0.18726081724026072,0.4954128440366972,0.0,0.515625,16716
0.6322535669781317,0.1742722136142913,0.1411383503706416,0.0824438946780095,0.24806029457982387,0.0,0.4,0.1388888888888889,16342
0.704245995390975,0.500252522571941,0.5943606288289638,0.5294954499017561,0.3970088792749929,0.1524347212420607,0.0,0.19270833333333331,18073
0.4245075050062308,0.2890623861656048,0.41231088368947844,0.43120622713757295,0.6067569413097249,0.4954128440366972,0.23809523809523808,0.12351190476190482,18221
0.7791964863028962,0.0,0.2786948430546514,0.5500701601522779,0.4194961240694642,0.0,0.0,0.05608974358974356,15219
0.5117767567785831,0.2364726589596911,0.3381057764825104,0.3586953337494301,0.5654754278618694,0.33027522935779813,0.1746031746031746,0.15939153439153436,13636
0.8146101244857373,0.33461767998214015,0.5481270733204109,0.6222392069117424,0.8046540785479468,0.0,1.0,0.21194344163658246,14161
0.7659375861941324,0.2890623861656048,0.4643786478436702,0.5235657381122989,0.669475237954164,0.0,0.0,0.26886792452830194,14327
0.15926168018519554,0.1742722136142913,0.38012942004348704,0.5054797998409315,0.5553356514826076,0.0,0.0,0.3059701492537314,15145
0.6299513969427243,0.5490725105112246,0.45067212931658496,0.2251785762931422,0.6119879784981619,0.0,0.0,0.18233944954128445,16266
0.3819024527455691,0.1742722136142913,0.28932040105928514,0.34443160745402235,0.7350736982793029,0.0,0.0,0.30726256983240224,13569
0.6389825865381525,0.1742722136142913,0.501438735436718,0.7209237957559136,0.7417266680668597,0.6605504587155963,0.0,0.1277056277056277,13055
0.9839844857757192,0.2890623861656048,0.5002130642946725,0.5871716269635654,0.7089985723369723,0.4954128440366972,0.5379746835443038,0.12526371308016876,17113
0.6299513969427243,0.2364726589596911,0.44095310550845523,0.5410987215160259,0.3420843551263963,0.0,0.3142857142857143,0.40952380952380946,13434
0.9330728762674743,0.0,0.26154831852505,0.519608813153928,0.0,1.0,0.0,1.0,13776
0.9204723390593217,0.0,0.006143442099802776,0.06675879214667813,0.24806029457982387,0.0,1.0,0.09583333333333333,15560
0.8726344972491789,0.09814502102244904,0.26478607606540283,0.39401474152426785,0.37151494377774147,0.4954128440366972,0.0,1.0,17334
0.9045151498844064,0.0,0.10005135774210228,0.2330027729124009,0.6928091400730472,0.0,1.0,0.14992877492877493,15503
0.7878169949505681,0.2890623861656048,0.2781642224779324,0.1937550735365836,0.4847432115081472,0.28309305373525556,0.0,0.1295289855072464,17874
0.4319048467718818,0.7967316776285425,0.7710257029704126,0.5458542764351915,0.9019931812728426,0.4954128440366972,0.0831758034026465,0.18690926275992437,15805
0.6816832708763944,0.47294531791938227,0.5525534354418993,0.4835378230903329,0.16176688174300935,0.16513761467889906,0.09090909090909091,0.6477272727272727,13631
0.0,0.41074487257398257,0.5324496531199596,0.512912686953414,0.6576619293362349,0.6097388849682428,0.0,0.3541666666666667,17490
0.3819024527455691,0.0,0.35736984567476227,0.689886767956406,0.5332818255207508,0.0,0.0,0.14551282051282055,15977
0.5940395063613914,0.0,0.4879536223175074,0.9220701645643636,0.673255973652656,0.6605504587155963,0.0,0.11496913580246915,13224
0.5449843152057794,0.09814502102244904,0.15148166933709684,0.19329251012464477,0.42643946792633786,0.0,0.0,0.3780864197530864,17928
0.4390001705699397,0.5490725105112246,0.6941436007778796,0.6566130971610131,0.8626110083853913,0.5944954128440366,0.0,0.19178571428571428,16717
0.6673401847510195,0.5710903389418314,0.47860161108150634,0.2522551310173595,0.37151494377774147,0.33027522935779813,0.11428571428571428,0.2619047619047619,16027
0.40021530058429267,0.09814502102244904,0.5730950286798377,0.941740350433474,0.7940177585499857,0.7926605504587156,0.0,0.22627887788778883,15676
0.5162915897505914,0.0,0.3149499280925847,0.6144917184294949,0.46904223864579303,0.9908256880733944,0.0,0.2619047619047619,16747
0.647567605385473,0.1742722136142913,0.39581917988659243,0.5333287726676768,0.7390932344013892,0.0,0.5158371040723982,0.19928355957767724,16370
0.9701477126756808,0.09814502102244904,0.28501184926825807,0.42989456477147625,0.46904223864579303,0.4954128440366972,0.05,0.12812500000000004,13057
0.63676839995014,0.3748002968969332,0.5024630182417615,0.49789093614444146,0.7337148248291214,0.2201834862385321,0.0,0.4384057971014493,15549
0.529172392480287,0.7739793861965301,0.616093620591931,0.2937135285672483,0.9402540564769999,0.19177271382065697,0.6496913580246914,0.32028034979423864,17372
0.4706897167575288,0.2364726589596911,0.5107421917057493,0.6650235725486655,0.6876719445742718,0.0,0.0,0.320679012345679,15111
0.756127448762979,0.2364726589596911,0.29353954023823725,0.27977732010065925,0.7010754057909225,0.0,0.0,0.01450617283950617,14104
0.9285580432954659,0.0,0.056764481346194495,0.15631978084868048,0.16176688174300935,0.0,0.0,0.8154761904761905,15459
0.3253403633778068,0.2890623861656048,0.5339941631499905,0.647157760548188,0.46904223864579303,0.0,0.0,0.1216666666666667,17031
0.15926168018519554,1.0,1.0,0.8961098629927329,0.7224809427978844,0.15795771838851214,0.02783964365256125,0.2074517446176689,15061
0.6050788537625509,0.0,0.3553820009015385,0.6863532700609714,0.5482636980460824,0.9908256880733944,0.0,0.37723214285714296,13359
0.3253403633778068,0.2364726589596911,0.3032044528814273,0.29688405048256294,0.5212196518919954,0.0,0.20833333333333334,0.08506944444444448,15714
0.9306247893661157,0.2890623861656048,0.42795299428942335,0.45894416026062834,0.7879562680566636,0.0,0.15948275862068967,0.17043821839080464,17851
0.07047441617323603,0.0,0.34130174591869644,0.6613259576170942,0.49925051030224016,0.0,0.0,0.4103260869565217,14138
0.8858836744649456,0.0,0.22683121573763332,0.45794723101614543,0.46904223864579303,0.0,0.0,0.2106481481481482,13859
